Date,Close,High,Low,Open,Volume,Index_Name,Ticker
,^STOXX50E,^STOXX50E,^STOXX50E,^STOXX50E,^STOXX50E,,
2020-08-24,3331.739990234375,3338.469970703125,3269.510009765625,3269.510009765625,29471500,EURO_STOXX_50,^STOXX50E
2020-08-25,3329.7099609375,3373.469970703125,3329.7099609375,3335.010009765625,33085400,EURO_STOXX_50,^STOXX50E
2020-08-26,3356.760009765625,3357.8798828125,3315.39990234375,3328.419921875,22971400,EURO_STOXX_50,^STOXX50E
2020-08-27,3331.0400390625,3359.139892578125,3326.64990234375,3357.02001953125,34252000,EURO_STOXX_50,^STOXX50E
2020-08-28,3315.5400390625,3339.739990234375,3296.260009765625,3333.18994140625,34916100,EURO_STOXX_50,^STOXX50E
2020-08-31,3272.510009765625,3346.110107421875,3266.550048828125,3320.679931640625,38082400,EURO_STOXX_50,^STOXX50E
2020-09-01,3277.580078125,3311.39990234375,3245.030029296875,3279.110107421875,39439400,EURO_STOXX_50,^STOXX50E
2020-09-02,3337.77001953125,3358.110107421875,3284.300048828125,3284.300048828125,39209800,EURO_STOXX_50,^STOXX50E
2020-09-03,3304.219970703125,3396.02001953125,3285.550048828125,3344.2099609375,41864100,EURO_STOXX_50,^STOXX50E
2020-09-04,3260.590087890625,3328.760009765625,3234.81005859375,3294.929931640625,52021800,EURO_STOXX_50,^STOXX50E
2020-09-07,3314.070068359375,3320.550048828125,3264.429931640625,3264.429931640625,30641700,EURO_STOXX_50,^STOXX50E
2020-09-08,3267.3701171875,3320.3798828125,3241.610107421875,3314.85009765625,40316200,EURO_STOXX_50,^STOXX50E
2020-09-09,3324.830078125,3332.989990234375,3266.8701171875,3266.8701171875,38254800,EURO_STOXX_50,^STOXX50E
2020-09-10,3312.77001953125,3337.719970703125,3300.080078125,3326.280029296875,37190800,EURO_STOXX_50,^STOXX50E
2020-09-11,3315.81005859375,3329.090087890625,3292.419921875,3312.780029296875,36522100,EURO_STOXX_50,^STOXX50E
2020-09-14,3316.7900390625,3346.39990234375,3309.06005859375,3319.93994140625,26472800,EURO_STOXX_50,^STOXX50E
2020-09-15,3332.260009765625,3344.510009765625,3307.360107421875,3318.39990234375,31133000,EURO_STOXX_50,^STOXX50E
2020-09-16,3338.840087890625,3348.77001953125,3312.18994140625,3332.1201171875,39884600,EURO_STOXX_50,^STOXX50E
2020-09-17,3316.570068359375,3332.860107421875,3285.27001953125,3332.860107421875,38205500,EURO_STOXX_50,^STOXX50E
2020-09-18,3283.68994140625,3326.7900390625,3283.68994140625,3315.300048828125,137350900,EURO_STOXX_50,^STOXX50E
2020-09-21,3160.949951171875,3277.419921875,3150.610107421875,3277.419921875,67334300,EURO_STOXX_50,^STOXX50E
2020-09-22,3164.1298828125,3195.179931640625,3164.1298828125,3165.719970703125,42736000,EURO_STOXX_50,^STOXX50E
2020-09-23,3180.110107421875,3223.719970703125,3170.550048828125,3170.550048828125,40764500,EURO_STOXX_50,^STOXX50E
2020-09-24,3159.639892578125,3181.1298828125,3143.610107421875,3166.02001953125,36726900,EURO_STOXX_50,^STOXX50E
2020-09-25,3137.06005859375,3160.56005859375,3097.669921875,3159.280029296875,34434700,EURO_STOXX_50,^STOXX50E
2020-09-28,3223.18994140625,3227.429931640625,3144.52001953125,3144.52001953125,33765100,EURO_STOXX_50,^STOXX50E
2020-09-29,3214.300048828125,3224.830078125,3197.10009765625,3222.320068359375,26378700,EURO_STOXX_50,^STOXX50E
2020-09-30,3193.610107421875,3225.93994140625,3181.030029296875,3208.909912109375,31421800,EURO_STOXX_50,^STOXX50E
2020-10-01,3194.090087890625,3224.39990234375,3178.110107421875,3207.169921875,31975300,EURO_STOXX_50,^STOXX50E
2020-10-02,3190.929931640625,3190.929931640625,3147.280029296875,3180.830078125,29224800,EURO_STOXX_50,^STOXX50E
2020-10-05,3220.219970703125,3224.35009765625,3199.6298828125,3200.489990234375,27974800,EURO_STOXX_50,^STOXX50E
2020-10-06,3233.300048828125,3251.110107421875,3201.97998046875,3223.639892578125,34419500,EURO_STOXX_50,^STOXX50E
2020-10-07,3233.429931640625,3245.6201171875,3219.330078125,3229.929931640625,30795800,EURO_STOXX_50,^STOXX50E
2020-10-08,3255.760009765625,3270.27001953125,3234.47998046875,3239.949951171875,31560600,EURO_STOXX_50,^STOXX50E
2020-10-09,3273.1201171875,3276.360107421875,3254.1298828125,3256.860107421875,28062700,EURO_STOXX_50,^STOXX50E
2020-10-12,3298.1201171875,3305.77001953125,3272.5,3276.5,24552700,EURO_STOXX_50,^STOXX50E
2020-10-13,3279.18994140625,3298.6298828125,3264.739990234375,3298.6298828125,27899000,EURO_STOXX_50,^STOXX50E
2020-10-14,3273.280029296875,3287.840087890625,3264.610107421875,3279.199951171875,24136500,EURO_STOXX_50,^STOXX50E
2020-10-15,3192.68994140625,3269.8701171875,3174.639892578125,3269.8701171875,40918700,EURO_STOXX_50,^STOXX50E
2020-10-16,3245.469970703125,3258.929931640625,3197.2900390625,3197.2900390625,38098800,EURO_STOXX_50,^STOXX50E
2020-10-19,3242.510009765625,3282.550048828125,3226.43994140625,3250.1298828125,21113800,EURO_STOXX_50,^STOXX50E
2020-10-20,3227.8701171875,3250.969970703125,3223.7900390625,3239.75,30353500,EURO_STOXX_50,^STOXX50E
2020-10-21,3180.699951171875,3238.070068359375,3176.949951171875,3232.6298828125,30459900,EURO_STOXX_50,^STOXX50E
2020-10-22,3171.409912109375,3185.030029296875,3135.47998046875,3180.9599609375,28351500,EURO_STOXX_50,^STOXX50E
2020-10-23,3198.860107421875,3217.9599609375,3162.3701171875,3167.9599609375,28506900,EURO_STOXX_50,^STOXX50E
2020-10-26,3105.25,3181.949951171875,3103.7900390625,3181.949951171875,30262900,EURO_STOXX_50,^STOXX50E
2020-10-27,3070.60009765625,3112.320068359375,3065.64990234375,3109.080078125,40133600,EURO_STOXX_50,^STOXX50E
2020-10-28,2963.5400390625,3058.860107421875,2932.949951171875,3058.860107421875,59924100,EURO_STOXX_50,^STOXX50E
2020-10-29,2960.030029296875,2985.5,2920.8701171875,2961.489990234375,55410200,EURO_STOXX_50,^STOXX50E
2020-10-30,2958.2099609375,2972.449951171875,2928.56005859375,2950.280029296875,45697100,EURO_STOXX_50,^STOXX50E
2020-11-02,3019.5400390625,3029.85009765625,2953.919921875,2969.3701171875,38685900,EURO_STOXX_50,^STOXX50E
2020-11-03,3098.719970703125,3101.0400390625,3030.889892578125,3030.889892578125,45463700,EURO_STOXX_50,^STOXX50E
2020-11-04,3161.070068359375,3164.56005859375,3043.18994140625,3083.7900390625,52144900,EURO_STOXX_50,^STOXX50E
2020-11-05,3215.56005859375,3222.510009765625,3167.780029296875,3167.780029296875,46046100,EURO_STOXX_50,^STOXX50E
2020-11-06,3204.050048828125,3224.489990234375,3168.969970703125,3210.3701171875,38532500,EURO_STOXX_50,^STOXX50E
2020-11-09,3407.909912109375,3442.1201171875,3217.39990234375,3217.39990234375,106006300,EURO_STOXX_50,^STOXX50E
2020-11-10,3442.6201171875,3460.080078125,3396.39990234375,3405.489990234375,98233400,EURO_STOXX_50,^STOXX50E
2020-11-11,3467.300048828125,3473.820068359375,3433.260009765625,3444.570068359375,51670000,EURO_STOXX_50,^STOXX50E
2020-11-12,3428.199951171875,3457.7099609375,3421.9599609375,3453.360107421875,45823200,EURO_STOXX_50,^STOXX50E
2020-11-13,3432.070068359375,3457.590087890625,3416.179931640625,3423.6298828125,41525000,EURO_STOXX_50,^STOXX50E
2020-11-16,3466.2099609375,3497.10009765625,3440.050048828125,3447.860107421875,55798900,EURO_STOXX_50,^STOXX50E
2020-11-17,3468.47998046875,3471.89990234375,3442.699951171875,3461.5400390625,40480000,EURO_STOXX_50,^STOXX50E
2020-11-18,3482.169921875,3489.31005859375,3451.889892578125,3463.969970703125,41195400,EURO_STOXX_50,^STOXX50E
2020-11-19,3451.969970703125,3466.669921875,3440.219970703125,3466.669921875,38187600,EURO_STOXX_50,^STOXX50E
2020-11-20,3467.60009765625,3484.2900390625,3442.81005859375,3447.9599609375,37867200,EURO_STOXX_50,^STOXX50E
2020-11-23,3463.0400390625,3506.239990234375,3463.0400390625,3480.590087890625,36743100,EURO_STOXX_50,^STOXX50E
2020-11-24,3507.97998046875,3510.6201171875,3476.610107421875,3476.610107421875,52932600,EURO_STOXX_50,^STOXX50E
2020-11-25,3511.89990234375,3520.739990234375,3494.070068359375,3513.77001953125,48980900,EURO_STOXX_50,^STOXX50E
2020-11-26,3510.93994140625,3524.080078125,3508.699951171875,3518.669921875,27287600,EURO_STOXX_50,^STOXX50E
2020-11-27,3527.7900390625,3536.4599609375,3507.969970703125,3509.7900390625,44686100,EURO_STOXX_50,^STOXX50E
2020-11-30,3492.5400390625,3538.52001953125,3492.5400390625,3518.909912109375,53483100,EURO_STOXX_50,^STOXX50E
2020-12-01,3525.239990234375,3532.909912109375,3499.280029296875,3499.280029296875,41995600,EURO_STOXX_50,^STOXX50E
2020-12-02,3521.320068359375,3523.300048828125,3502.10009765625,3515.639892578125,41426400,EURO_STOXX_50,^STOXX50E
2020-12-03,3517.10009765625,3523.60009765625,3502.64990234375,3520.530029296875,34857500,EURO_STOXX_50,^STOXX50E
2020-12-04,3539.27001953125,3540.68994140625,3516.179931640625,3516.179931640625,46292000,EURO_STOXX_50,^STOXX50E
2020-12-07,3530.080078125,3536.050048828125,3499.139892578125,3536.050048828125,32036800,EURO_STOXX_50,^STOXX50E
2020-12-08,3525.8701171875,3531.68994140625,3503.280029296875,3522.989990234375,25582800,EURO_STOXX_50,^STOXX50E
2020-12-09,3529.02001953125,3557.389892578125,3527.419921875,3532.0400390625,31808900,EURO_STOXX_50,^STOXX50E
2020-12-10,3522.31005859375,3541.239990234375,3498.9599609375,3529.0400390625,38432300,EURO_STOXX_50,^STOXX50E
2020-12-11,3485.840087890625,3515.830078125,3461.469970703125,3515.830078125,35371700,EURO_STOXX_50,^STOXX50E
2020-12-14,3503.9599609375,3531.949951171875,3497.840087890625,3497.840087890625,32494200,EURO_STOXX_50,^STOXX50E
2020-12-15,3521.5,3528.830078125,3497.469970703125,3503.3798828125,32146400,EURO_STOXX_50,^STOXX50E
2020-12-16,3543.0,3560.7099609375,3523.929931640625,3524.1201171875,38833500,EURO_STOXX_50,^STOXX50E
2020-12-17,3560.8701171875,3573.449951171875,3550.3701171875,3550.3701171875,32518600,EURO_STOXX_50,^STOXX50E
2020-12-18,3545.739990234375,3586.43994140625,3544.77001953125,3556.14990234375,69147500,EURO_STOXX_50,^STOXX50E
2020-12-21,3448.679931640625,3516.659912109375,3401.139892578125,3516.659912109375,50408100,EURO_STOXX_50,^STOXX50E
2020-12-22,3497.489990234375,3503.030029296875,3455.93994140625,3455.93994140625,26354300,EURO_STOXX_50,^STOXX50E
2020-12-23,3539.260009765625,3544.550048828125,3502.429931640625,3502.429931640625,25529100,EURO_STOXX_50,^STOXX50E
2020-12-28,3575.409912109375,3583.2099609375,3554.1298828125,3554.1298828125,19599700,EURO_STOXX_50,^STOXX50E
2020-12-29,3581.3701171875,3603.169921875,3576.760009765625,3580.449951171875,18324600,EURO_STOXX_50,^STOXX50E
2020-12-30,3571.590087890625,3591.25,3569.6201171875,3580.909912109375,16178100,EURO_STOXX_50,^STOXX50E
2021-01-04,3564.389892578125,3609.909912109375,3548.31005859375,3565.679931640625,31524100,EURO_STOXX_50,^STOXX50E
2021-01-05,3547.85009765625,3574.97998046875,3524.6298828125,3554.239990234375,31896700,EURO_STOXX_50,^STOXX50E
2021-01-06,3611.080078125,3620.570068359375,3547.449951171875,3559.81005859375,50984300,EURO_STOXX_50,^STOXX50E
2021-01-07,3622.419921875,3635.639892578125,3604.1298828125,3621.159912109375,36856200,EURO_STOXX_50,^STOXX50E
2021-01-08,3645.050048828125,3657.830078125,3630.7099609375,3632.139892578125,33364700,EURO_STOXX_50,^STOXX50E
2021-01-11,3620.6201171875,3641.739990234375,3595.110107421875,3636.669921875,30540000,EURO_STOXX_50,^STOXX50E
2021-01-12,3612.1298828125,3633.679931640625,3600.06005859375,3622.3701171875,33480900,EURO_STOXX_50,^STOXX50E
2021-01-13,3616.510009765625,3624.18994140625,3599.489990234375,3615.02001953125,27858200,EURO_STOXX_50,^STOXX50E
2021-01-14,3641.3701171875,3647.320068359375,3619.300048828125,3619.300048828125,35167600,EURO_STOXX_50,^STOXX50E
2021-01-15,3599.550048828125,3633.4599609375,3573.60009765625,3633.409912109375,39021900,EURO_STOXX_50,^STOXX50E
2021-01-18,3602.669921875,3603.360107421875,3577.77001953125,3591.22998046875,20612100,EURO_STOXX_50,^STOXX50E
2021-01-19,3595.419921875,3623.260009765625,3591.72998046875,3618.030029296875,25092300,EURO_STOXX_50,^STOXX50E
2021-01-20,3624.0400390625,3630.43994140625,3603.570068359375,3603.800048828125,27547400,EURO_STOXX_50,^STOXX50E
2021-01-21,3618.35009765625,3649.72998046875,3616.5,3637.860107421875,28630500,EURO_STOXX_50,^STOXX50E
2021-01-22,3602.409912109375,3611.429931640625,3570.679931640625,3611.429931640625,32662800,EURO_STOXX_50,^STOXX50E
2021-01-25,3553.139892578125,3621.489990234375,3540.25,3614.719970703125,42055600,EURO_STOXX_50,^STOXX50E
2021-01-26,3592.830078125,3607.419921875,3551.2099609375,3551.2099609375,43380300,EURO_STOXX_50,^STOXX50E
2021-01-27,3536.3798828125,3593.18994140625,3502.739990234375,3593.18994140625,52940000,EURO_STOXX_50,^STOXX50E
2021-01-28,3557.0400390625,3567.06005859375,3473.760009765625,3519.110107421875,63592600,EURO_STOXX_50,^STOXX50E
2021-01-29,3481.43994140625,3538.6298828125,3481.43994140625,3538.6298828125,50208600,EURO_STOXX_50,^STOXX50E
2021-02-01,3530.85009765625,3543.179931640625,3492.860107421875,3492.860107421875,30791900,EURO_STOXX_50,^STOXX50E
2021-02-02,3590.4599609375,3596.199951171875,3545.090087890625,3545.090087890625,39362600,EURO_STOXX_50,^STOXX50E
2021-02-03,3609.75,3632.669921875,3599.360107421875,3599.760009765625,56215100,EURO_STOXX_50,^STOXX50E
2021-02-04,3642.1201171875,3644.639892578125,3604.6201171875,3604.6201171875,47389500,EURO_STOXX_50,^STOXX50E
2021-02-05,3655.77001953125,3668.39990234375,3642.280029296875,3642.68994140625,56119600,EURO_STOXX_50,^STOXX50E
2021-02-08,3665.510009765625,3681.820068359375,3661.8798828125,3665.77001953125,44042800,EURO_STOXX_50,^STOXX50E
2021-02-09,3661.1298828125,3670.800048828125,3649.5,3669.5400390625,31713900,EURO_STOXX_50,^STOXX50E
2021-02-10,3648.3701171875,3677.159912109375,3628.469970703125,3672.1201171875,32370100,EURO_STOXX_50,^STOXX50E
2021-02-11,3671.679931640625,3673.389892578125,3648.409912109375,3654.340087890625,29117700,EURO_STOXX_50,^STOXX50E
2021-02-12,3695.610107421875,3696.18994140625,3649.110107421875,3669.0400390625,30955700,EURO_STOXX_50,^STOXX50E
2021-02-15,3734.199951171875,3742.530029296875,3706.39990234375,3711.35009765625,35286100,EURO_STOXX_50,^STOXX50E
2021-02-16,3726.39990234375,3740.56005859375,3718.659912109375,3735.530029296875,28606200,EURO_STOXX_50,^STOXX50E
2021-02-17,3699.85009765625,3726.35009765625,3696.1201171875,3720.260009765625,35999700,EURO_STOXX_50,^STOXX50E
2021-02-18,3681.0400390625,3711.3798828125,3672.800048828125,3700.989990234375,31640800,EURO_STOXX_50,^STOXX50E
2021-02-19,3713.4599609375,3718.989990234375,3681.449951171875,3683.3798828125,39007400,EURO_STOXX_50,^STOXX50E
2021-02-22,3699.85009765625,3707.419921875,3660.89990234375,3706.070068359375,30542000,EURO_STOXX_50,^STOXX50E
2021-02-23,3689.10009765625,3708.110107421875,3643.330078125,3698.239990234375,39946600,EURO_STOXX_50,^STOXX50E
2021-02-24,3705.989990234375,3712.659912109375,3681.659912109375,3684.669921875,33989500,EURO_STOXX_50,^STOXX50E
2021-02-25,3685.280029296875,3728.64990234375,3685.280029296875,3716.669921875,48968200,EURO_STOXX_50,^STOXX50E
2021-02-26,3636.43994140625,3676.590087890625,3622.239990234375,3665.889892578125,45996600,EURO_STOXX_50,^STOXX50E
2021-03-01,3706.6201171875,3711.52001953125,3658.1201171875,3658.1201171875,31518300,EURO_STOXX_50,^STOXX50E
2021-03-02,3707.719970703125,3728.469970703125,3689.820068359375,3702.800048828125,29652600,EURO_STOXX_50,^STOXX50E
2021-03-03,3712.780029296875,3742.5,3687.449951171875,3711.389892578125,43726800,EURO_STOXX_50,^STOXX50E
2021-03-04,3704.85009765625,3716.31005859375,3680.830078125,3702.3701171875,37058700,EURO_STOXX_50,^STOXX50E
2021-03-05,3669.5400390625,3714.260009765625,3656.2099609375,3689.409912109375,45455700,EURO_STOXX_50,^STOXX50E
2021-03-08,3763.239990234375,3767.449951171875,3679.35009765625,3679.35009765625,47410500,EURO_STOXX_50,^STOXX50E
2021-03-09,3786.050048828125,3795.6298828125,3754.6201171875,3759.260009765625,43297100,EURO_STOXX_50,^STOXX50E
2021-03-10,3819.919921875,3822.659912109375,3780.0,3780.260009765625,34473700,EURO_STOXX_50,^STOXX50E
2021-03-11,3845.639892578125,3846.510009765625,3827.179931640625,3827.179931640625,36672200,EURO_STOXX_50,^STOXX50E
2021-03-12,3833.360107421875,3840.72998046875,3818.25,3840.72998046875,27642900,EURO_STOXX_50,^STOXX50E
2021-03-15,3829.840087890625,3857.070068359375,3818.199951171875,3840.85009765625,32094800,EURO_STOXX_50,^STOXX50E
2021-03-16,3850.9599609375,3856.780029296875,3838.219970703125,3842.330078125,371200,EURO_STOXX_50,^STOXX50E
2021-03-17,3849.739990234375,3853.659912109375,3838.429931640625,3846.580078125,336000,EURO_STOXX_50,^STOXX50E
2021-03-18,3867.5400390625,3874.909912109375,3852.25,3856.760009765625,48265500,EURO_STOXX_50,^STOXX50E
2021-03-19,3837.02001953125,3861.64990234375,3819.3798828125,3851.610107421875,86400200,EURO_STOXX_50,^STOXX50E
2021-03-22,3833.840087890625,3841.489990234375,3811.800048828125,3828.659912109375,26109800,EURO_STOXX_50,^STOXX50E
2021-03-23,3827.02001953125,3842.3701171875,3804.89990234375,3827.5400390625,27885100,EURO_STOXX_50,^STOXX50E
2021-03-24,3832.550048828125,3833.659912109375,3803.840087890625,3820.780029296875,27168000,EURO_STOXX_50,^STOXX50E
2021-03-25,3832.570068359375,3832.570068359375,3784.090087890625,3822.590087890625,24354600,EURO_STOXX_50,^STOXX50E
2021-03-26,3866.679931640625,3871.8798828125,3841.4599609375,3841.4599609375,24742600,EURO_STOXX_50,^STOXX50E
2021-03-29,3882.8701171875,3890.199951171875,3867.25,3871.820068359375,22652500,EURO_STOXX_50,^STOXX50E
2021-03-30,3926.199951171875,3929.489990234375,3885.110107421875,3885.110107421875,28353300,EURO_STOXX_50,^STOXX50E
2021-03-31,3919.2099609375,3925.969970703125,3910.89990234375,3923.919921875,29086600,EURO_STOXX_50,^STOXX50E
2021-04-01,3945.9599609375,3948.989990234375,3922.360107421875,3922.360107421875,20590100,EURO_STOXX_50,^STOXX50E
2021-04-06,3970.419921875,3988.10009765625,3950.179931640625,3950.179931640625,31219800,EURO_STOXX_50,^STOXX50E
2021-04-07,3956.77001953125,3971.889892578125,3952.1201171875,3965.860107421875,22480200,EURO_STOXX_50,^STOXX50E
2021-04-08,3977.830078125,3977.919921875,3961.0,3961.0,28520500,EURO_STOXX_50,^STOXX50E
2021-04-09,3978.840087890625,3987.72998046875,3970.409912109375,3978.840087890625,21456100,EURO_STOXX_50,^STOXX50E
2021-04-12,3961.89990234375,3980.52001953125,3961.89990234375,3978.5400390625,19441500,EURO_STOXX_50,^STOXX50E
2021-04-13,3966.989990234375,3980.570068359375,3953.260009765625,3964.909912109375,24474700,EURO_STOXX_50,^STOXX50E
2021-04-14,3976.280029296875,3982.080078125,3968.679931640625,3973.330078125,23439500,EURO_STOXX_50,^STOXX50E
2021-04-15,3993.429931640625,3997.68994140625,3978.389892578125,3978.389892578125,23965400,EURO_STOXX_50,^STOXX50E
2021-04-16,4032.989990234375,4037.610107421875,3991.199951171875,3992.56005859375,36668500,EURO_STOXX_50,^STOXX50E
2021-04-19,4019.909912109375,4040.8798828125,4017.699951171875,4033.590087890625,23393900,EURO_STOXX_50,^STOXX50E
2021-04-20,3940.4599609375,4018.659912109375,3935.830078125,4014.010009765625,33916600,EURO_STOXX_50,^STOXX50E
2021-04-21,3976.409912109375,3985.31005859375,3943.18994140625,3943.18994140625,27397700,EURO_STOXX_50,^STOXX50E
2021-04-22,4014.800048828125,4017.18994140625,3979.580078125,3979.580078125,20988200,EURO_STOXX_50,^STOXX50E
2021-04-23,4013.340087890625,4016.820068359375,3981.8701171875,4011.10009765625,19471300,EURO_STOXX_50,^STOXX50E
2021-04-26,4020.830078125,4026.330078125,4004.530029296875,4013.070068359375,25159000,EURO_STOXX_50,^STOXX50E
2021-04-27,4011.909912109375,4019.2099609375,4001.239990234375,4017.919921875,27504300,EURO_STOXX_50,^STOXX50E
2021-04-28,4015.030029296875,4026.739990234375,4006.340087890625,4011.02001953125,28225100,EURO_STOXX_50,^STOXX50E
2021-04-29,3996.89990234375,4033.8701171875,3985.25,4021.43994140625,34482600,EURO_STOXX_50,^STOXX50E
2021-04-30,3974.739990234375,4004.840087890625,3974.719970703125,3993.18994140625,28081300,EURO_STOXX_50,^STOXX50E
2021-05-03,4000.25,4009.72998046875,3965.5,3979.5,20815100,EURO_STOXX_50,^STOXX50E
2021-05-04,3924.800048828125,4018.139892578125,3919.4599609375,4001.1298828125,35163600,EURO_STOXX_50,^STOXX50E
2021-05-05,4002.7900390625,4003.090087890625,3927.2900390625,3927.2900390625,30131400,EURO_STOXX_50,^STOXX50E
2021-05-06,3999.43994140625,4022.739990234375,3974.820068359375,3997.699951171875,34946400,EURO_STOXX_50,^STOXX50E
2021-05-07,4034.25,4034.25,3999.929931640625,3999.929931640625,27533900,EURO_STOXX_50,^STOXX50E
2021-05-10,4023.35009765625,4035.659912109375,4014.669921875,4031.989990234375,29530900,EURO_STOXX_50,^STOXX50E
2021-05-11,3946.06005859375,4020.489990234375,3917.639892578125,4020.489990234375,34990600,EURO_STOXX_50,^STOXX50E
2021-05-12,3947.429931640625,3964.800048828125,3925.85009765625,3947.64990234375,34878300,EURO_STOXX_50,^STOXX50E
2021-05-14,4017.43994140625,4017.43994140625,3961.10009765625,3970.760009765625,26881300,EURO_STOXX_50,^STOXX50E
2021-05-17,4006.840087890625,4032.110107421875,3993.8798828125,4018.159912109375,25369600,EURO_STOXX_50,^STOXX50E
2021-05-18,4005.340087890625,4043.2099609375,3996.75,4014.679931640625,28234500,EURO_STOXX_50,^STOXX50E
2021-05-19,3936.739990234375,3995.699951171875,3892.719970703125,3995.699951171875,32610000,EURO_STOXX_50,^STOXX50E
2021-05-20,3999.909912109375,3999.909912109375,3936.7900390625,3948.6298828125,25602600,EURO_STOXX_50,^STOXX50E
2021-05-21,4025.780029296875,4032.969970703125,3999.110107421875,4001.530029296875,31686500,EURO_STOXX_50,^STOXX50E
2021-05-25,4036.0400390625,4056.949951171875,4036.0400390625,4042.489990234375,24819400,EURO_STOXX_50,^STOXX50E
2021-05-26,4031.669921875,4054.139892578125,4022.050048828125,4039.570068359375,25921600,EURO_STOXX_50,^STOXX50E
2021-05-27,4039.2099609375,4056.7900390625,4019.85009765625,4028.75,45813400,EURO_STOXX_50,^STOXX50E
