Date,Close,High,Low,Open,Volume,ETF_Name,Ticker
,SUSL,SUSL,SUSL,SUSL,SUSL,,
2020-08-03,53.28056335449219,53.28056335449219,52.990434288603005,53.018513598308516,5300,iShares_MSCI_USA_ESG_Select,SUSL
2020-08-04,53.2618522644043,53.2618522644043,53.018520824804504,53.140184759524075,8300,iShares_MSCI_USA_ESG_Select,SUSL
2020-08-05,53.67364501953125,53.71108172393569,53.57069943765998,53.57069943765998,13500,iShares_MSCI_USA_ESG_Select,SUSL
2020-08-06,53.84210968017578,53.86457313215978,53.467753325330676,53.53326577668259,35500,iShares_MSCI_USA_ESG_Select,SUSL
2020-08-07,53.923526763916016,53.923526763916016,53.626846440066885,53.720438193252264,4600,iShares_MSCI_USA_ESG_Select,SUSL
2020-08-10,53.97126007080078,53.9815564139386,53.92633674011314,53.92633674011314,4800,iShares_MSCI_USA_ESG_Select,SUSL
2020-08-11,53.62030029296875,54.25858075867819,53.62030029296875,54.24454288690603,71600,iShares_MSCI_USA_ESG_Select,SUSL
2020-08-12,54.47101593017578,54.59081263998378,54.39895225598492,54.44574633959253,2400,iShares_MSCI_USA_ESG_Select,SUSL
2020-08-13,54.328765869140625,54.51688117816895,54.26325343019147,54.450433357257694,2300,iShares_MSCI_USA_ESG_Select,SUSL
2020-08-14,54.311920166015625,54.46915001460842,54.18838191781271,54.26325174421688,4800,iShares_MSCI_USA_ESG_Select,SUSL
2020-08-17,54.76396560668945,54.76396560668945,54.525311075892304,54.525311075892304,2400,iShares_MSCI_USA_ESG_Select,SUSL
2020-08-18,54.82480239868164,54.96518468988581,54.57210999032122,54.96518468988581,12500,iShares_MSCI_USA_ESG_Select,SUSL
2020-08-19,54.675052642822266,54.94646338948252,54.675052642822266,54.937105998635175,4900,iShares_MSCI_USA_ESG_Select,SUSL
2020-08-20,54.85005569458008,54.9136973654973,54.525299666681846,54.525299666681846,14900,iShares_MSCI_USA_ESG_Select,SUSL
2020-08-21,54.9193229675293,54.97454264096471,54.76864434094743,54.77800173178433,5400,iShares_MSCI_USA_ESG_Select,SUSL
2020-08-24,55.292747497558594,55.34889898291705,55.12428590116208,55.34889898291705,63000,iShares_MSCI_USA_ESG_Select,SUSL
2020-08-25,55.62030792236328,55.62030792236328,55.39569127774508,55.423770589672635,15800,iShares_MSCI_USA_ESG_Select,SUSL
2020-08-26,56.237998962402344,56.275435664685745,55.741975152708804,55.741975152708804,5500,iShares_MSCI_USA_ESG_Select,SUSL
2020-08-27,56.677879333496094,56.69659768729461,56.1912128452174,56.219288590834715,12500,iShares_MSCI_USA_ESG_Select,SUSL
2020-08-28,56.83698272705078,56.83698272705078,56.54685358442087,56.71531520657229,9400,iShares_MSCI_USA_ESG_Select,SUSL
2020-08-31,56.631072998046875,56.865047029483485,56.52812742314949,56.78081623535989,17500,iShares_MSCI_USA_ESG_Select,SUSL
2020-09-01,56.76210403442383,56.81825551961805,56.57492408673514,56.81825551961805,24500,iShares_MSCI_USA_ESG_Select,SUSL
2020-09-02,58.025569915771484,58.025569915771484,57.089673626807425,57.099031018826224,10200,iShares_MSCI_USA_ESG_Select,SUSL
2020-09-03,55.66709899902344,57.62312196972755,55.64463912085884,57.62312196972755,15500,iShares_MSCI_USA_ESG_Select,SUSL
2020-09-04,55.351707458496094,56.032101503305434,54.375564889313736,55.985307409835485,10100,iShares_MSCI_USA_ESG_Select,SUSL
2020-09-08,53.90761184692383,54.59081911524013,53.70171714059632,54.59081911524013,28500,iShares_MSCI_USA_ESG_Select,SUSL
2020-09-09,54.89030838012695,55.20851320091634,54.296012349898376,54.5346668580305,12700,iShares_MSCI_USA_ESG_Select,SUSL
2020-09-10,54.07607650756836,55.29274431601623,53.91697588132662,55.20851352266462,12000,iShares_MSCI_USA_ESG_Select,SUSL
2020-09-11,54.18745040893555,54.57210664585669,53.73915606038552,54.35685095640702,33700,iShares_MSCI_USA_ESG_Select,SUSL
2020-09-14,54.99418640136719,55.199145711985764,54.375556231439724,54.703121973894135,11000,iShares_MSCI_USA_ESG_Select,SUSL
2020-09-15,55.35638427734375,55.573514297329794,55.27402781542395,55.367616002209346,10400,iShares_MSCI_USA_ESG_Select,SUSL
2020-09-16,55.20756912231445,55.805606625045314,55.20756912231445,55.48927616780715,12600,iShares_MSCI_USA_ESG_Select,SUSL
2020-09-17,54.759281158447266,54.93897447263868,54.28197570159691,54.28197570159691,6100,iShares_MSCI_USA_ESG_Select,SUSL
