Date,Close,High,Low,Open,Volume,ETF_Name,Ticker
,SCHG,SCHG,SCHG,SCHG,SCHG,,
2020-08-03,13.500398635864258,13.534564354943399,13.44060862747576,13.444269107241949,5275200,Schwab_US_Large_Cap_Growth,SCHG
2020-08-04,13.518699645996094,13.5248001342443,13.421082524566154,13.46257012700493,3683200,Schwab_US_Large_Cap_Growth,SCHG
2020-08-05,13.628520011901855,13.643161929890695,13.552866688824349,13.56140811796649,5164000,Schwab_US_Large_Cap_Growth,SCHG
2020-08-06,13.774944305419922,13.782265264163463,13.58703193978632,13.628519544873544,5099200,Schwab_US_Large_Cap_Growth,SCHG
2020-08-07,13.678544998168945,13.790804021571669,13.573606932091609,13.72735355254492,3124000,Schwab_US_Large_Cap_Growth,SCHG
2020-08-10,13.637062072753906,13.713934938594164,13.499177798998748,13.689531120185002,2935200,Schwab_US_Large_Cap_Growth,SCHG
2020-08-11,13.45524787902832,13.676106400912033,13.427183585753944,13.61997688341744,3471200,Schwab_US_Large_Cap_Growth,SCHG
2020-08-12,13.704171180725098,13.738336894243849,13.554085949061179,13.554085949061179,3040000,Schwab_US_Large_Cap_Growth,SCHG
2020-08-13,13.761520385742188,13.849375604608214,13.718813246278375,13.718813246278375,3370400,Schwab_US_Large_Cap_Growth,SCHG
2020-08-14,13.735898971557617,13.770064690266047,13.68220945304665,13.752981830911832,3136800,Schwab_US_Large_Cap_Growth,SCHG
2020-08-17,13.843276023864746,13.861579352049848,13.78836697025538,13.795687929151043,3559200,Schwab_US_Large_Cap_Growth,SCHG
2020-08-18,13.934791564941406,13.962856791944512,13.818872039417382,13.888423940920983,3227200,Schwab_US_Large_Cap_Growth,SCHG
2020-08-19,13.871341705322266,13.98604169682103,13.848157426799075,13.956755998387745,3620000,Schwab_US_Large_Cap_Growth,SCHG
2020-08-20,13.99702262878418,14.022646915776138,13.79934836077287,13.803009771153954,3528800,Schwab_US_Large_Cap_Growth,SCHG
2020-08-21,14.083658218383789,14.095860127534921,13.98726155348165,14.006785352880257,3295200,Schwab_US_Large_Cap_Growth,SCHG
2020-08-24,14.175171852111816,14.252045637274051,14.082436611422622,14.223980412495836,3788000,Schwab_US_Large_Cap_Growth,SCHG
2020-08-25,14.261809349060059,14.261809349060059,14.132467430456522,14.159312190380888,4729600,Schwab_US_Large_Cap_Growth,SCHG
2020-08-26,14.540016174316406,14.547337133074064,14.317937161910924,14.317937161910924,3457600,Schwab_US_Large_Cap_Growth,SCHG
2020-08-27,14.530254364013672,14.635192451261469,14.433857705683906,14.574181978719537,3823200,Schwab_US_Large_Cap_Growth,SCHG
2020-08-28,14.613227844238281,14.62786976104171,14.541235006486534,14.6010259365868,2781600,Schwab_US_Large_Cap_Growth,SCHG
2020-08-31,14.655936241149902,14.734029573939829,14.599806716391265,14.622990063629988,4296800,Schwab_US_Large_Cap_Growth,SCHG
2020-09-01,14.845067977905273,14.851168466325676,14.674238476053825,14.740129895237065,4016000,Schwab_US_Large_Cap_Growth,SCHG
2020-09-02,15.02322006225586,15.05128436010444,14.76331483666846,14.993934363266918,5916800,Schwab_US_Large_Cap_Growth,SCHG
2020-09-03,14.342342376708984,14.854829987255401,14.206899049603182,14.854829987255401,10980000,Schwab_US_Large_Cap_Growth,SCHG
2020-09-04,14.12270450592041,14.413114963005189,13.651703563991655,14.295974962606023,9608000,Schwab_US_Large_Cap_Growth,SCHG
2020-09-08,13.629738807678223,13.923809723860245,13.618757369785568,13.723695454062929,7016000,Schwab_US_Large_Cap_Growth,SCHG
2020-09-09,13.978719711303711,14.092199231856512,13.785927318137013,13.861579711208234,9224000,Schwab_US_Large_Cap_Growth,SCHG
2020-09-10,13.7224760055542,14.167852661848562,13.674887909251517,14.098300757179565,4259200,Schwab_US_Large_Cap_Growth,SCHG
2020-09-11,13.663905143737793,13.867679888215614,13.51747945853206,13.827412754963095,5855200,Schwab_US_Large_Cap_Growth,SCHG
2020-09-14,13.877442359924316,13.979939505950417,13.812770477660127,13.83473428480085,3053600,Schwab_US_Large_Cap_Growth,SCHG
2020-09-15,14.02874755859375,14.105620415312625,13.962856139572189,14.056811853339704,5736800,Schwab_US_Large_Cap_Growth,SCHG
2020-09-16,13.871341705322266,14.097080277806155,13.870121235151052,14.083657898760725,3053600,Schwab_US_Large_Cap_Growth,SCHG
2020-09-17,13.704171180725098,13.789586395467847,13.557746428231635,13.622417376098678,4616000,Schwab_US_Large_Cap_Growth,SCHG
2020-09-18,13.530902862548828,13.774944758788786,13.3820371568911,13.774944758788786,3324000,Schwab_US_Large_Cap_Growth,SCHG
