Date,Close,High,Low,Open,Volume,ETF_Name,Ticker
,GRNB,GRNB,GRNB,GRNB,GRNB,,
2020-08-03,24.22282600402832,24.22282600402832,24.162247567374965,24.214171705843757,2500,VanEck_Green_Bond,GRNB
2020-08-04,24.27042579650879,24.27475212063432,24.243597965142033,24.248790874603657,6100,VanEck_Green_Bond,GRNB
2020-08-05,24.264366149902344,24.27475031741549,24.196863283831764,24.266097669807174,8900,VanEck_Green_Bond,GRNB
2020-08-06,24.30071449279785,24.309368791500855,24.257444649921524,24.309368791500855,8400,VanEck_Green_Bond,GRNB
2020-08-07,24.25311279296875,24.30936490021446,24.25311279296875,24.300710602896782,5400,VanEck_Green_Bond,GRNB
2020-08-10,24.26349449157715,24.283397886454868,24.231473762000693,24.234070215819123,6200,VanEck_Green_Bond,GRNB
2020-08-11,24.17523193359375,24.22282975566151,24.157058399783025,24.22282975566151,4100,VanEck_Green_Bond,GRNB
2020-08-12,24.149267196655273,24.179556415297064,24.14061289838067,24.179556415297064,6500,VanEck_Green_Bond,GRNB
2020-08-13,24.088682174682617,24.16224286963008,24.088682174682617,24.117241518202892,1800,VanEck_Green_Bond,GRNB
2020-08-14,24.110315322875977,24.12762226278781,24.060121070536542,24.118969618150917,14000,VanEck_Green_Bond,GRNB
2020-08-17,24.097339630126953,24.136283144171745,24.05839611608216,24.05839611608216,9700,VanEck_Green_Bond,GRNB
2020-08-18,24.10167694091797,24.15360109621289,24.067059736961934,24.067059736961934,9800,VanEck_Green_Bond,GRNB
2020-08-19,24.08003807067871,24.153597141081345,24.08003807067871,24.101672994288965,9400,VanEck_Green_Bond,GRNB
2020-08-20,24.114648818969727,24.13888019269284,24.10253313210817,24.136283738274145,5700,VanEck_Green_Bond,GRNB
2020-08-21,24.144935607910156,24.179552795826666,24.11897436761115,24.153589904889284,26600,VanEck_Green_Bond,GRNB
2020-08-24,24.144935607910156,24.283401058299447,24.1146463938024,24.283401058299447,28200,VanEck_Green_Bond,GRNB
2020-08-25,24.110315322875977,24.13627655806275,24.073968273104054,24.118969618150917,12700,VanEck_Green_Bond,GRNB
2020-08-26,24.110315322875977,24.110315322875977,24.05233170959768,24.075698141776215,13400,VanEck_Green_Bond,GRNB
2020-08-27,24.010805130004883,24.075709900309235,23.989168555931244,24.067055600807553,10300,VanEck_Green_Bond,GRNB
2020-08-28,24.02377700805664,24.075701135524863,24.006468415354483,24.006468415354483,2000,VanEck_Green_Bond,GRNB
2020-08-31,24.067916870117188,24.101667475271775,24.006471852418773,24.006471852418773,4800,VanEck_Green_Bond,GRNB
2020-09-01,24.131202697753906,24.14507484299634,24.07571742400679,24.080051539238692,3600,VanEck_Green_Bond,GRNB
2020-09-02,24.139881134033203,24.171959551114615,24.136413509896922,24.16242317133687,1900,VanEck_Green_Bond,GRNB
2020-09-03,24.179752349853516,24.301129071407118,24.127734699822703,24.127734699822703,10200,VanEck_Green_Bond,GRNB
