Date,Close,High,Low,Open,Volume,ETF_Name,Ticker
,PHO,PHO,PHO,PHO,PHO,,
2020-07-06,35.943145751953125,36.34370796742163,35.81613712942267,36.20693117095261,68900,Invesco_Water_Resources,PHO
2020-07-07,35.55234909057617,35.972451349852726,35.52304084403201,35.75751427016112,31600,Invesco_Water_Resources,PHO
2020-07-08,35.513275146484375,35.74775234045393,35.22995335100223,35.669592033501225,56400,Invesco_Water_Resources,PHO
2020-07-09,35.40580749511719,35.777057742911296,34.96616512074177,35.601200793161134,52600,Invesco_Water_Resources,PHO
2020-07-10,35.74775314331055,35.74775314331055,35.22995414222963,35.32765080122611,30800,Invesco_Water_Resources,PHO
2020-07-13,35.669593811035156,36.36325352569781,35.65982563562357,35.94315117211333,44600,Invesco_Water_Resources,PHO
2020-07-14,36.53910827636719,36.53910827636719,35.61097513937635,35.61097513937635,53100,Invesco_Water_Resources,PHO
2020-07-15,37.60402297973633,37.750567981872244,37.08622020356692,37.08622020356692,93500,Invesco_Water_Resources,PHO
2020-07-16,37.71147918701172,37.96549642889342,37.447697498201855,37.447697498201855,65800,Invesco_Water_Resources,PHO
2020-07-17,38.082733154296875,38.180433526913916,37.81894773856308,37.94595635952116,87100,Invesco_Water_Resources,PHO
2020-07-20,38.01434326171875,38.112039903605016,37.85802639856792,38.05342340922845,41700,Invesco_Water_Resources,PHO
2020-07-21,38.258583068847656,38.45398005129319,38.014337772512604,38.014337772512604,30400,Invesco_Water_Resources,PHO
2020-07-22,38.590763092041016,38.6200713397599,38.151120741817365,38.151120741817365,36600,Invesco_Water_Resources,PHO
2020-07-23,38.83500671386719,39.14764043202905,38.68845802796536,38.737310074524565,44500,Invesco_Water_Resources,PHO
2020-07-24,38.4246826171875,38.776392812260475,38.287902082178086,38.72754448462994,50100,Invesco_Water_Resources,PHO
2020-07-27,38.854549407958984,38.87408948252312,38.473527271178725,38.59076399167539,56200,Invesco_Water_Resources,PHO
2020-07-28,38.36605453491211,38.795924947716394,38.346514462481764,38.69822831245243,46700,Invesco_Water_Resources,PHO
2020-07-29,38.83500671386719,38.9131670068516,38.45398460278791,38.45398460278791,83100,Invesco_Water_Resources,PHO
2020-07-30,38.239051818847656,38.47352899724867,38.063194866768974,38.41490877092634,30200,Invesco_Water_Resources,PHO
2020-07-31,38.03388977050781,38.25859506637499,37.5453990246517,38.25859506637499,67700,Invesco_Water_Resources,PHO
2020-08-03,38.31721115112305,38.434447873913115,38.03388565473284,38.12181412854745,35300,Invesco_Water_Resources,PHO
2020-08-04,38.21951675415039,38.24882873459864,37.94596311589207,38.229288656596076,24900,Invesco_Water_Resources,PHO
2020-08-05,38.56146240234375,38.600538831331875,38.317217018446236,38.50284216852838,38200,Invesco_Water_Resources,PHO
2020-08-06,38.72752380371094,38.76660393570155,38.44419843710873,38.56143883308059,53700,Invesco_Water_Resources,PHO
2020-08-07,39.30396270751953,39.323502783458416,38.58099853222277,38.58099853222277,40600,Invesco_Water_Resources,PHO
2020-08-10,39.489585876464844,39.58728625130478,39.3039607546013,39.39188922851313,44800,Invesco_Water_Resources,PHO
2020-08-11,39.30396270751953,39.753373273448695,39.25511438111652,39.60682829423966,23400,Invesco_Water_Resources,PHO
2020-08-12,39.86083221435547,40.01714905727892,39.538430356339134,39.61658691435711,61300,Invesco_Water_Resources,PHO
