Date,Close,High,Low,Open,Volume,ETF_Name,Ticker
,ESGV,ESGV,ESGV,ESGV,ESGV,,
2020-08-03,56.98603439331055,57.09911961112934,56.75043809248808,56.91064185148851,172800,Vanguard_ESG_US_Stock,ESGV
2020-08-04,57.155662536621094,57.155662536621094,56.77870702710618,57.00488105179796,111700,Vanguard_ESG_US_Stock,ESGV
2020-08-05,57.542030334472656,57.56087846617028,57.36297488080206,57.50433407107742,86100,Vanguard_ESG_US_Stock,ESGV
2020-08-06,57.87187194824219,57.91899048678424,57.33471270005185,57.52319044913413,94700,Vanguard_ESG_US_Stock,ESGV
2020-08-07,57.843605041503906,57.928419853973395,57.41953097915648,57.8530273118164,156400,Vanguard_ESG_US_Stock,ESGV
2020-08-10,57.81532669067383,58.01323030148841,57.41010079435512,58.01323030148841,86500,Vanguard_ESG_US_Stock,ESGV
2020-08-11,57.334712982177734,58.15458706056879,57.17450563644956,57.95668704076992,133400,Vanguard_ESG_US_Stock,ESGV
2020-08-12,58.126312255859375,58.277093725469484,57.83417158571501,57.918986387052804,85800,Vanguard_ESG_US_Stock,ESGV
2020-08-13,58.15458297729492,58.41845324674672,57.984953373687986,58.277094045436336,162000,Vanguard_ESG_US_Stock,ESGV
2020-08-14,58.07918930053711,58.220544895399705,57.947255974033276,58.20169676376865,162000,Vanguard_ESG_US_Stock,ESGV
2020-08-17,58.39960479736328,58.51269000085098,58.29594186295215,58.51269000085098,128200,Vanguard_ESG_US_Stock,ESGV
2020-08-18,58.60692596435547,58.729437029519644,58.22054823106575,58.729437029519644,113300,Vanguard_ESG_US_Stock,ESGV
2020-08-19,58.361907958984375,58.82367463239785,58.2676708894876,58.82367463239785,147900,Vanguard_ESG_US_Stock,ESGV
2020-08-20,58.654048919677734,58.71058972369311,58.01322677813568,58.164008247033,96200,Vanguard_ESG_US_Stock,ESGV
2020-08-21,58.83310317993164,58.851951313673496,58.56923649737354,58.767136509292115,102600,Vanguard_ESG_US_Stock,ESGV
2020-08-24,59.323143005371094,59.37026154158005,59.002731926270776,59.37026154158005,139600,Vanguard_ESG_US_Stock,ESGV
2020-08-25,59.58700180053711,59.61527219953945,59.219472233853075,59.511612871559734,193800,Vanguard_ESG_US_Stock,ESGV
2020-08-26,60.27495193481445,60.340918606193064,59.70009643144604,59.86972604210931,133800,Vanguard_ESG_US_Stock,ESGV
