Date,Close,High,Low,Open,Volume,ETF_Name,Ticker,Category,Asset_Class,Geographic_Focus,Currency,Issuer,Expense_Ratio,Full_Name,Year,Quarter,Month,Week,Day,Day_of_Week,Day_Name,Daily_Return,Cumulative_Return,MA_20,MA_50,MA_200,Volatility_10D,Volatility_30D,RSI_14,Price_Change_1M,Price_Change_3M,Price_Change_1Y,Normalized_Value,ESG_Score,Sustainability_Theme,Risk_Level
2020-08-04,24.27042388916016,24.27475021294569,24.243596059901726,24.248788968955257,6100.0,VanEck_Green_Bond,GRNB,Green Bonds,Fixed Income,Global,USD,VanEck,0.2,VanEck Green Bond ETF,2020,3,8,32,4,1,Tuesday,0.19650013224685736,1.9642107775053486,24.044603061676025,0.0,0.0,0.14658593912488396,0.0,86.34125024580982,1.8201074814264917,0.0,0.0,101.96421077750534,95,Climate Finance,Low
2020-08-04,24.27042579650879,24.27475212063432,24.243597965142037,24.248790874603657,6100.0,VanEck_Green_Bond,GRNB,Green Bonds,Fixed Income,Global,USD,VanEck,0.2,VanEck Green Bond ETF,2020,3,8,32,4,1,Tuesday,7.858736372767794e-06,1.9642187906038666,24.0638334274292,0.0,0.0,0.14923050313508993,0.0,88.98356609815313,1.820115483200313,0.0,0.0,101.96421879060387,95,Climate Finance,Low
2020-08-05,24.26436233520508,24.274746501085687,24.19685947974689,24.26609385483769,8900.0,VanEck_Green_Bond,GRNB,Green Bonds,Fixed Income,Global,USD,VanEck,0.2,VanEck Green Bond ETF,2020,3,8,32,5,2,Wednesday,-0.024982921002481007,1.9387451503726227,24.08392686843872,0.0,0.0,0.1516896883860797,0.0,87.07783221752703,1.584805871541839,0.0,0.0,101.93874515037263,95,Climate Finance,Low
2020-08-05,24.264366149902344,24.27475031741549,24.196863283831764,24.266097669807174,8900.0,VanEck_Green_Bond,GRNB,Green Bonds,Fixed Income,Global,USD,VanEck,0.2,VanEck Green Bond ETF,2020,3,8,32,5,2,Wednesday,1.5721399182488938e-05,1.9387611765696589,24.105100440979005,0.0,0.0,0.14360447144963082,0.0,84.82944098356228,1.6841183618754307,0.0,0.0,101.93876117656966,95,Climate Finance,Low
2020-08-06,24.300716400146484,24.30937069952876,24.257446553873933,24.30937069952876,8400.0,VanEck_Green_Bond,GRNB,Green Bonds,Fixed Income,Global,USD,VanEck,0.2,VanEck Green Bond ETF,2020,3,8,32,6,3,Thursday,0.14980918940792343,2.0914748083807666,24.124852561950682,0.0,0.0,0.12037839747816557,0.0,84.90763846040511,1.9287099198807667,0.0,0.0,102.09147480838077,95,Climate Finance,Low
2020-08-06,24.30071449279785,24.30936879150085,24.257444649921524,24.30936879150085,8400.0,VanEck_Green_Bond,GRNB,Green Bonds,Fixed Income,Global,USD,VanEck,0.2,VanEck Green Bond ETF,2020,3,8,32,6,3,Thursday,-7.848939931331955e-06,2.0914667952822485,24.143610763549805,0.0,0.0,0.12232851668223703,0.0,84.12166819853014,1.6524968608025103,0.0,0.0,102.09146679528224,95,Climate Finance,Low
2020-08-07,24.25311088562012,24.30936298844197,24.25311088562012,24.30070869180489,5400.0,VanEck_Green_Bond,GRNB,Green Bonds,Fixed Income,Global,USD,VanEck,0.2,VanEck Green Bond ETF,2020,3,8,32,7,4,Friday,-7.86434568578187e-06,1.8914758821359845,24.17425117492676,0.0,0.0,0.13695631640491215,0.0,77.6078557630406,1.25212119503737,0.0,0.0,101.89147588213598,95,Climate Finance,Low
2020-08-07,24.25311279296875,24.30936490021446,24.25311279296875,24.300710602896785,5400.0,VanEck_Green_Bond,GRNB,Green Bonds,Fixed Income,Global,USD,VanEck,0.2,VanEck Green Bond ETF,2020,3,8,32,7,4,Friday,-0.1958860092085346,1.8914838952345026,24.158607006072998,0.0,0.0,0.14458839177163535,0.0,73.33137282738804,1.36909005579533,0.0,0.0,101.8914838952345,95,Climate Finance,Low
2020-08-10,24.26350212097168,24.28340552210781,24.231481381326653,24.23407783596151,6200.0,VanEck_Green_Bond,GRNB,Green Bonds,Fixed Income,Global,USD,VanEck,0.2,VanEck Green Bond ETF,2020,3,8,33,10,0,Monday,0.042844958737719985,1.935131242934962,24.1893349647522,0.0,0.0,0.10490934467587434,0.1289416144749957,72.37265468797729,1.3503406027005171,0.0,0.0,101.93513124293496,95,Climate Finance,Low
2020-08-10,24.26349449157715,24.283397886454868,24.231473762000693,24.234070215819123,6200.0,VanEck_Green_Bond,GRNB,Green Bonds,Fixed Income,Global,USD,VanEck,0.2,VanEck Green Bond ETF,2020,3,8,33,10,0,Monday,-3.14439131399169e-05,1.9350991905408232,24.201394939422606,0.0,0.0,0.10491004592856128,0.12859595736471768,70.97976496766675,1.2589531491858041,0.0,0.0,101.93509919054083,95,Climate Finance,Low
2020-08-11,24.175233840942383,24.222831666765455,24.157060305697826,24.222831666765455,4100.0,VanEck_Green_Bond,GRNB,Green Bonds,Fixed Income,Global,USD,VanEck,0.2,VanEck Green Bond ETF,2020,3,8,33,11,1,Tuesday,-0.3637590235215482,1.564301069099594,24.20731439590454,0.0,0.0,0.14151104883433802,0.14978154389900977,49.617874869046986,0.6366537534615135,0.0,0.0,101.5643010690996,95,Climate Finance,Low
2020-08-11,24.17523193359375,24.22282975566151,24.157058399783025,24.22282975566151,4100.0,VanEck_Green_Bond,GRNB,Green Bonds,Fixed Income,Global,USD,VanEck,0.2,VanEck Green Bond ETF,2020,3,8,33,11,1,Tuesday,-7.889680175843239e-06,1.5642930560010537,24.21236972808838,0.0,0.0,0.14151056410813453,0.14691965178462496,53.80408467316425,0.49211450508475085,0.0,0.0,101.56429305600105,95,Climate Finance,Low
2020-08-12,24.149267196655277,24.179556415297064,24.14061289838067,24.179556415297064,6500.0,VanEck_Green_Bond,GRNB,Green Bonds,Fixed Income,Global,USD,VanEck,0.2,VanEck Green Bond ETF,2020,3,8,33,12,2,Wednesday,-0.10740222476374184,1.4552107456933472,24.215954303741455,0.0,0.0,0.14298293033373705,0.14724567325497892,35.975853667405815,0.3121272562694344,0.0,0.0,101.45521074569335,95,Climate Finance,Low
2020-08-12,24.149267196655277,24.179556415297064,24.14061289838067,24.179556415297064,6500.0,VanEck_Green_Bond,GRNB,Green Bonds,Fixed Income,Global,USD,VanEck,0.2,VanEck Green Bond ETF,2020,3,8,33,12,2,Wednesday,0.0,1.4552107456933472,24.220575428009035,0.0,0.0,0.14298235061292763,0.14539631513985632,35.975388016931376,0.2977522072970862,0.0,0.0,101.45521074569335,95,Climate Finance,Low
2020-08-13,24.08868408203125,24.16224478280327,24.08868408203125,24.11724342781286,1800.0,VanEck_Green_Bond,GRNB,Green Bonds,Fixed Income,Global,USD,VanEck,0.2,VanEck Green Bond ETF,2020,3,8,33,13,3,Thursday,-0.25086937061352677,1.200690697041007,24.218280029296874,0.0,0.0,0.1376039605000455,0.1483188618984396,16.984518579088302,0.1323505684541315,0.0,0.0,101.20069069704101,95,Climate Finance,Low
2020-08-13,24.088682174682617,24.16224286963008,24.088682174682617,24.11724151820289,1800.0,VanEck_Green_Bond,GRNB,Green Bonds,Fixed Income,Global,USD,VanEck,0.2,VanEck Green Bond ETF,2020,3,8,33,13,3,Thursday,-7.918027511433223e-06,1.200682683942489,24.215294075012206,0.0,0.0,0.13760395561848832,0.14798163275336032,16.98382558800124,-0.1902243944490345,0.0,0.0,101.20068268394249,95,Climate Finance,Low
2020-08-14,24.110322952270508,24.1276298976589,24.06012868404776,24.118977250283987,14000.0,VanEck_Green_Bond,GRNB,Green Bonds,Fixed Income,Global,USD,VanEck,0.2,VanEck Green Bond ETF,2020,3,8,33,14,4,Friday,3.1643694531346966e-05,1.2915992998795645,24.209844207763673,0.0,0.0,0.14218670045620574,0.14686743430093824,23.51459660123109,-0.2790049321085619,0.0,0.0,101.29159929987956,95,Climate Finance,Low
2020-08-14,24.110315322875977,24.12762226278781,24.060121070536542,24.11896961815092,14000.0,VanEck_Green_Bond,GRNB,Green Bonds,Fixed Income,Global,USD,VanEck,0.2,VanEck Green Bond ETF,2020,3,8,33,14,4,Friday,0.0898062751481632,1.2915672474854256,24.211920833587648,0.0,0.0,0.14218488035567717,0.147499627834913,23.513593283702875,-0.1577161862159948,0.0,0.0,101.29156724748543,95,Climate Finance,Low
2020-08-17,24.097339630126957,24.136283144171745,24.05839611608216,24.05839611608216,9700.0,VanEck_Green_Bond,GRNB,Green Bonds,Fixed Income,Global,USD,VanEck,0.2,VanEck Green Bond ETF,2020,3,8,34,17,0,Monday,-0.05384964012822291,1.2370541381764522,24.203569984436037,0.0,0.0,0.13771321501348446,0.1469729478383173,11.977235122952308,-0.2257211198269271,0.0,0.0,101.23705413817645,95,Climate Finance,Low
2020-08-17,24.097339630126957,24.136283144171745,24.05839611608216,24.05839611608216,9700.0,VanEck_Green_Bond,GRNB,Green Bonds,Fixed Income,Global,USD,VanEck,0.2,VanEck Green Bond ETF,2020,3,8,34,17,0,Monday,0.0,1.2370541381764522,24.197295665740967,0.0,0.0,0.13771495516499385,0.1402173388869458,11.97732054345029,-0.5180422648155658,0.0,0.0,101.23705413817645,95,Climate Finance,Low
2020-08-18,24.101675033569336,24.153599184755095,24.067057832352823,24.067057832352823,9800.0,VanEck_Green_Bond,GRNB,Green Bonds,Fixed Income,Global,USD,VanEck,0.2,VanEck Green Bond ETF,2020,3,8,34,18,1,Tuesday,0.017991211930135087,1.255267911138258,24.188858222961425,0.0,0.0,0.09219483238697122,0.13795519577963436,16.22295394406369,-0.5001520897637501,0.0,0.0,101.25526791113826,95,Climate Finance,Low
2020-08-18,24.10167694091797,24.15360109621289,24.067059736961934,24.067059736961934,9800.0,VanEck_Green_Bond,GRNB,Green Bonds,Fixed Income,Global,USD,VanEck,0.2,VanEck Green Bond ETF,2020,3,8,34,18,1,Tuesday,7.91375964759311e-06,1.2552759242367983,24.180420780181883,0.0,0.0,0.09219541195352253,0.13740078923955165,16.22380478341644,-0.6952781253958928,0.0,0.0,101.2552759242368,95,Climate Finance,Low
2020-08-19,24.08003044128418,24.15358948838074,24.08003044128418,24.10166535803973,9400.0,VanEck_Green_Bond,GRNB,Green Bonds,Fixed Income,Global,USD,VanEck,0.2,VanEck Green Bond ETF,2020,3,8,34,19,2,Wednesday,-0.08981325111465654,1.1643352690041242,24.17120418548584,0.0,0.0,0.0907197320426823,0.1384399476751372,11.034415710673528,-0.7844747217084169,0.0,0.0,101.16433526900413,95,Climate Finance,Low
2020-08-19,24.08003807067871,24.153597141081345,24.08003807067871,24.101672994288965,9400.0,VanEck_Green_Bond,GRNB,Green Bonds,Fixed Income,Global,USD,VanEck,0.2,VanEck Green Bond ETF,2020,3,8,34,19,2,Wednesday,3.168349205218135e-05,1.1643673213982408,24.161987781524658,0.0,0.0,0.09072084514341909,0.13747323574265125,11.037656361396188,-0.7596501485593765,0.0,0.0,101.16436732139825,95,Climate Finance,Low
2020-08-20,24.114646911621094,24.138878283427623,24.102531225717826,24.13628182921429,5700.0,VanEck_Green_Bond,GRNB,Green Bonds,Fixed Income,Global,USD,VanEck,0.2,VanEck Green Bond ETF,2020,3,8,34,20,3,Thursday,0.14372419528905223,1.3097649942501954,24.15268430709839,0.0,0.0,0.0656987931163008,0.1265442789232383,33.33473237988245,-0.6170333787262505,0.0,0.0,101.3097649942502,95,Climate Finance,Low
2020-08-20,24.114648818969727,24.13888019269284,24.10253313210817,24.136283738274145,5700.0,VanEck_Green_Bond,GRNB,Green Bonds,Fixed Income,Global,USD,VanEck,0.2,VanEck Green Bond ETF,2020,3,8,34,20,3,Thursday,7.909502630631948e-06,1.3097730073487357,24.14338102340698,0.0,0.0,0.06569850421023284,0.12604060462468525,33.335781664794794,-0.7656876369934396,0.0,0.0,101.30977300734874,95,Climate Finance,Low
2020-08-21,24.144943237304688,24.179560436159647,24.11898198880236,24.153597537018427,26600.0,VanEck_Green_Bond,GRNB,Green Bonds,Fixed Income,Global,USD,VanEck,0.2,VanEck Green Bond ETF,2020,3,8,34,21,4,Friday,3.159832211441227e-05,1.437045051322694,24.13256378173828,24.09852352142334,0.0,0.07122335752472438,0.12467670240086576,48.838305678824106,-0.44600277328287197,0.0,0.0,101.4370450513227,95,Climate Finance,Low
2020-08-21,24.14493560791016,24.179552795826663,24.11897436761115,24.153589904889284,26600.0,VanEck_Green_Bond,GRNB,Green Bonds,Fixed Income,Global,USD,VanEck,0.2,VanEck Green Bond ETF,2020,3,8,34,21,4,Friday,0.12559498240176659,1.4370129989285774,24.137972164154053,0.0,0.0,0.0712233565096271,0.12617849389364014,48.83620822187375,-0.6410465212200234,0.0,0.0,101.43701299892858,95,Climate Finance,Low
2020-08-24,24.144943237304688,24.283408731446738,24.114654013626044,24.283408731446738,28200.0,VanEck_Green_Bond,GRNB,Green Bonds,Fixed Income,Global,USD,VanEck,0.2,VanEck Green Bond ETF,2020,3,8,35,24,0,Monday,0.0,1.437045051322694,24.126635837554932,24.105364685058593,0.0,0.06742667838568867,0.11157887376927111,72.4099680899572,-0.44599494401176276,0.0,0.0,101.4370450513227,95,Climate Finance,Low
2020-08-24,24.14493560791016,24.283401058299447,24.1146463938024,24.283401058299447,28200.0,VanEck_Green_Bond,GRNB,Green Bonds,Fixed Income,Global,USD,VanEck,0.2,VanEck Green Bond ETF,2020,3,8,35,24,0,Monday,-3.159831213350728e-05,1.4370129989285774,24.12070789337158,24.1115319442749,0.0,0.06742770790254209,0.11157874369979157,72.40666737574975,-0.48866199310543257,0.0,0.0,101.43701299892858,95,Climate Finance,Low
2020-08-25,24.110322952270508,24.136284195672378,24.07397589099704,24.118977250283987,12700.0,VanEck_Green_Bond,GRNB,Green Bonds,Fixed Income,Global,USD,VanEck,0.2,VanEck Green Bond ETF,2020,3,8,35,25,1,Tuesday,-0.1433536879191899,1.2915992998795645,24.117462348937988,24.117006950378418,0.0,0.08492899308696045,0.106976746475542,50.002754138092484,-0.6312839206232712,0.0,0.0,101.29159929987956,95,Climate Finance,Low
2020-08-25,24.110315322875977,24.13627655806275,24.07396827310405,24.11896961815092,12700.0,VanEck_Green_Bond,GRNB,Green Bonds,Fixed Income,Global,USD,VanEck,0.2,VanEck Green Bond ETF,2020,3,8,35,25,1,Tuesday,-3.1643684517135284e-05,1.2915672474854256,24.1142165184021,24.12149688720703,0.0,0.08492918094047695,0.10697646644381635,49.997245861907516,-0.26853315460577676,0.0,0.0,101.29156724748543,95,Climate Finance,Low
2020-08-26,24.110322952270508,24.110322952270508,24.05233932064406,24.075705760216596,13400.0,VanEck_Green_Bond,GRNB,Green Bonds,Fixed Income,Global,USD,VanEck,0.2,VanEck Green Bond ETF,2020,3,8,35,26,2,Wednesday,3.1643694531346966e-05,1.2915992998795645,24.11226930618286,24.126453475952147,0.0,0.07845260475328554,0.10704991529848096,55.171313530348954,-0.2684937273881749,0.0,0.0,101.29159929987956,95,Climate Finance,Low
2020-08-26,24.110315322875977,24.110315322875977,24.05233170959768,24.07569814177621,13400.0,VanEck_Green_Bond,GRNB,Green Bonds,Fixed Income,Global,USD,VanEck,0.2,VanEck Green Bond ETF,2020,3,8,35,26,2,Wednesday,-3.1643684517135284e-05,1.2915672474854256,24.110321712493896,24.131841888427733,0.0,0.07845373458913957,0.10704959239762181,55.1679606192728,-0.16129629715926352,0.0,0.0,101.29156724748543,95,Climate Finance,Low
2020-08-27,24.01080703735352,24.075711812813715,23.98917046156113,24.06705751262456,10300.0,VanEck_Green_Bond,GRNB,Green Bonds,Fixed Income,Global,USD,VanEck,0.2,VanEck Green Bond ETF,2020,3,8,35,27,3,Thursday,-0.4127207968451674,0.8735158840046386,24.10642786026001,24.133944549560546,0.0,0.1445796731489341,0.12399333490206464,29.414865577227673,-0.5733513906415078,0.0,0.0,100.87351588400463,95,Climate Finance,Low
2020-08-27,24.010805130004883,24.075709900309235,23.989168555931244,24.067055600807556,10300.0,VanEck_Green_Bond,GRNB,Green Bonds,Fixed Income,Global,USD,VanEck,0.2,VanEck Green Bond ETF,2020,3,8,35,27,3,Thursday,-7.943708990598708e-06,0.8735078709060984,24.102534008026122,24.135649642944337,0.0,0.14457914864042115,0.12399333385006892,29.414001399967162,-0.3233009813286558,0.0,0.0,100.8735078709061,95,Climate Finance,Low
2020-08-28,24.023778915405277,24.07570304699597,24.006470321328912,24.006470321328912,2000.0,VanEck_Green_Bond,GRNB,Green Bonds,Fixed Income,Global,USD,VanEck,0.2,VanEck Green Bond ETF,2020,3,8,35,28,4,Friday,7.939420343383574e-06,0.928012967116576,24.093879890441897,24.138732452392578,0.0,0.13686804533667027,0.12152441228936162,36.73335372326178,-0.35891860521870544,0.0,0.0,100.92801296711657,95,Climate Finance,Low
2020-08-28,24.02377700805664,24.075701135524863,24.006468415354483,24.006468415354483,2000.0,VanEck_Green_Bond,GRNB,Green Bonds,Fixed Income,Global,USD,VanEck,0.2,VanEck Green Bond ETF,2020,3,8,35,28,4,Friday,0.05402516900838705,0.9280049540180357,24.098207092285158,24.13706142425537,0.0,0.13686901007667848,0.12152427061535527,36.7350610332017,-0.26944257952887796,0.0,0.0,100.92800495401804,95,Climate Finance,Low
2020-08-31,24.067920684814453,24.10167129531841,24.006475657377177,24.006475657377177,4800.0,VanEck_Green_Bond,GRNB,Green Bonds,Fixed Income,Global,USD,VanEck,0.2,VanEck Green Bond ETF,2020,3,8,36,31,0,Monday,0.1837419898202297,1.1134601064283656,24.092408943176274,24.14085433959961,0.0,0.15543222735384146,0.1270953526628831,39.455425088667745,-0.17586768762904992,0.0,0.0,101.11346010642836,95,Climate Finance,Low
2020-08-31,24.067916870117188,24.10166747527177,24.006471852418773,24.006471852418773,4800.0,VanEck_Green_Bond,GRNB,Green Bonds,Fixed Income,Global,USD,VanEck,0.2,VanEck Green Bond ETF,2020,3,8,36,31,0,Monday,-1.584971679458036e-05,1.1134440802313073,24.090937805175784,24.141766777038573,0.0,0.15543258549659492,0.12709546635719718,39.45422459432704,-0.12209961954880999,0.0,0.0,101.1134440802313,95,Climate Finance,Low
2020-09-01,24.131208419799805,24.14508056833163,24.07572313289589,24.08005724915551,3600.0,VanEck_Green_Bond,GRNB,Green Bonds,Fixed Income,Global,USD,VanEck,0.2,VanEck Green Bond ETF,2020,3,9,36,1,1,Tuesday,0.2629706177903479,1.3793427287982052,24.092414474487306,24.143254051208498,0.0,0.1749279153385959,0.1211862259990663,47.303868313989774,0.1405499121176934,0.0,0.0,101.3793427287982,95,Climate Finance,Low
