Date,Close,High,Low,Open,Volume,Index_Name,Ticker,Country,Region,Continent,Currency,Latitude,Longitude,Year,Quarter,Month,Week,Day,Day_of_Week,Day_Name,Daily_Return,Cumulative_Return,MA_50,MA_200,Volatility_10D,Volatility_30D,Normalized_Value
2020-07-06,3350.030029296875,3375.699951171875,3314.39990234375,3314.39990234375,43068900.0,EURO_STOXX_50,^STOXX50E,Eurozone,Europe,Europe,EUR,50.1109,8.6821,2020,3,7,28,6,0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2020-07-07,3321.56005859375,3338.719970703125,3299.989990234375,3338.719970703125,34866600.0,EURO_STOXX_50,^STOXX50E,Eurozone,Europe,Europe,EUR,50.1109,8.6821,2020,3,7,28,7,1,Tuesday,-0.8498422537752681,-0.8498422537752681,0.0,0.0,0.0,0.0,99.15015774622474
2020-07-08,3286.090087890625,3324.85009765625,3278.10009765625,3310.830078125,38168200.0,EURO_STOXX_50,^STOXX50E,Eurozone,Europe,Europe,EUR,50.1109,8.6821,2020,3,7,28,8,2,Wednesday,-1.0678708220661193,-1.9086378583797359,0.0,0.0,0.0,0.0,98.09136214162027
2020-07-09,3261.169921875,3315.5400390625,3253.580078125,3291.699951171875,33328900.0,EURO_STOXX_50,^STOXX50E,Eurozone,Europe,Europe,EUR,50.1109,8.6821,2020,3,7,28,9,3,Thursday,-0.7583530989444531,-2.65251674297754,0.0,0.0,0.0,0.0,97.34748325702246
2020-07-10,3296.219970703125,3299.5400390625,3241.2900390625,3255.39990234375,31875100.0,EURO_STOXX_50,^STOXX50E,Eurozone,Europe,Europe,EUR,50.1109,8.6821,2020,3,7,28,10,4,Friday,1.0747691677461813,-1.6062560073541787,0.0,0.0,0.0,0.0,98.39374399264582
2020-07-13,3350.0,3353.260009765625,3307.56005859375,3311.820068359375,32803300.0,EURO_STOXX_50,^STOXX50E,Eurozone,Europe,Europe,EUR,50.1109,8.6821,2020,3,7,29,13,0,Monday,1.631566757524472,-0.0008963888864399472,0.0,0.0,0.0,0.0,99.99910361111355
2020-07-14,3321.389892578125,3330.080078125,3277.39990234375,3330.080078125,36816100.0,EURO_STOXX_50,^STOXX50E,Eurozone,Europe,Europe,EUR,50.1109,8.6821,2020,3,7,29,14,1,Tuesday,-0.8540330573694077,-0.8549217907984241,0.0,0.0,0.0,0.0,99.14507820920157
2020-07-15,3378.2099609375,3399.7099609375,3331.840087890625,3331.840087890625,46656400.0,EURO_STOXX_50,^STOXX50E,Eurozone,Europe,Europe,EUR,50.1109,8.6821,2020,3,7,29,15,2,Wednesday,1.710731657440867,0.8411844489208731,0.0,0.0,0.0,0.0,100.84118444892087
2020-07-16,3365.35009765625,3376.580078125,3340.9599609375,3371.050048828125,34867400.0,EURO_STOXX_50,^STOXX50E,Eurozone,Europe,Europe,EUR,50.1109,8.6821,2020,3,7,29,16,3,Thursday,-0.3806709301656719,0.4573113740891088,0.0,0.0,0.0,0.0,100.4573113740891
2020-07-17,3365.60009765625,3375.219970703125,3353.97998046875,3370.510009765625,40426900.0,EURO_STOXX_50,^STOXX50E,Eurozone,Europe,Europe,EUR,50.1109,8.6821,2020,3,7,29,17,4,Friday,0.007428647621954276,0.46477399376156914,0.0,0.0,0.0,0.0,100.46477399376157
2020-07-20,3388.340087890625,3393.429931640625,3332.639892578125,3361.25,31559400.0,EURO_STOXX_50,^STOXX50E,Eurozone,Europe,Europe,EUR,50.1109,8.6821,2020,3,7,30,20,0,Monday,0.6756593051625792,1.1435735876609732,0.0,0.0,1.0734581070636813,0.0,101.14357358766097
2020-07-21,3405.35009765625,3451.159912109375,3401.419921875,3404.159912109375,50373700.0,EURO_STOXX_50,^STOXX50E,Eurozone,Europe,Europe,EUR,50.1109,8.6821,2020,3,7,30,21,1,Tuesday,0.5020160115100536,1.651330521684491,0.0,0.0,1.0217779070319883,0.0,101.65133052168449
2020-07-22,3370.760009765625,3402.18994140625,3361.530029296875,3399.8798828125,37088700.0,EURO_STOXX_50,^STOXX50E,Eurozone,Europe,Europe,EUR,50.1109,8.6821,2020,3,7,30,22,2,Wednesday,-1.0157571732325454,0.618799840224149,0.0,0.0,1.0143923788864777,0.0,100.61879984022414
2020-07-23,3371.739990234375,3400.919921875,3362.340087890625,3379.570068359375,35874300.0,EURO_STOXX_50,^STOXX50E,Eurozone,Europe,Europe,EUR,50.1109,8.6821,2020,3,7,30,23,3,Thursday,0.029072982529476654,0.6480527263230673,0.0,0.0,0.955466929715723,0.0,100.64805272632307
2020-07-24,3310.889892578125,3349.5400390625,3294.889892578125,3349.5400390625,34261300.0,EURO_STOXX_50,^STOXX50E,Eurozone,Europe,Europe,EUR,50.1109,8.6821,2020,3,7,30,24,4,Friday,-1.8047090769896634,-1.1683518170422236,0.0,0.0,1.127235483067131,0.0,98.83164818295778
2020-07-27,3302.840087890625,3317.179931640625,3292.47998046875,3308.169921875,29102600.0,EURO_STOXX_50,^STOXX50E,Eurozone,Europe,Europe,EUR,50.1109,8.6821,2020,3,7,31,27,0,Monday,-0.2431311504965783,-1.4086423403241732,0.0,0.0,0.9814700476258368,0.0,98.59135765967582
2020-07-28,3303.56005859375,3316.820068359375,3280.669921875,3302.679931640625,31361200.0,EURO_STOXX_50,^STOXX50E,Eurozone,Europe,Europe,EUR,50.1109,8.6821,2020,3,7,31,28,1,Tuesday,0.021798533503480932,-1.387150870193199,0.0,0.0,0.9489478303354316,0.0,98.6128491298068
2020-07-29,3300.159912109375,3314.9599609375,3293.6201171875,3304.219970703125,35922800.0,EURO_STOXX_50,^STOXX50E,Eurozone,Europe,Europe,EUR,50.1109,8.6821,2020,3,7,31,29,2,Wednesday,-0.10292370727542632,-1.488646870367516,0.0,0.0,0.7210403644428975,0.0,98.51135312963248
2020-07-30,3208.199951171875,3300.610107421875,3174.3798828125,3300.610107421875,60167300.0,EURO_STOXX_50,^STOXX50E,Eurozone,Europe,Europe,EUR,50.1109,8.6821,2020,3,7,31,30,3,Thursday,-2.786530452662872,-4.233695724654984,0.0,0.0,1.0856654894019815,0.0,95.76630427534502
2020-07-31,3174.320068359375,3245.969970703125,3174.320068359375,3211.2099609375,55693300.0,EURO_STOXX_50,^STOXX50E,Eurozone,Europe,Europe,EUR,50.1109,8.6821,2020,3,7,31,31,4,Friday,-1.0560402508616895,-5.245026444565304,0.0,0.0,1.0856028775699806,0.0,94.7549735554347
2020-08-03,3248.280029296875,3263.64990234375,3173.97998046875,3177.760009765625,48849300.0,EURO_STOXX_50,^STOXX50E,Eurozone,Europe,Europe,EUR,50.1109,8.6821,2020,3,8,32,3,0,Monday,2.3299465505923544,-3.037286206695766,0.0,0.0,1.3831448722641708,0.0,96.96271379330423
2020-08-04,3254.2900390625,3278.56005859375,3230.52001953125,3253.840087890625,47676200.0,EURO_STOXX_50,^STOXX50E,Eurozone,Europe,Europe,EUR,50.1109,8.6821,2020,3,8,32,4,1,Tuesday,0.1850212946981067,-2.8578845382609797,0.0,0.0,1.3633443967492938,0.0,97.14211546173902
2020-08-05,3268.3798828125,3293.169921875,3258.320068359375,3258.320068359375,41255600.0,EURO_STOXX_50,^STOXX50E,Eurozone,Europe,Europe,EUR,50.1109,8.6821,2020,3,8,32,5,2,Wednesday,0.4329621386192972,-2.4372959576577924,0.0,0.0,1.3728150898300846,0.0,97.5627040423422
2020-08-06,3240.389892578125,3286.10009765625,3223.75,3264.080078125,65362700.0,EURO_STOXX_50,^STOXX50E,Eurozone,Europe,Europe,EUR,50.1109,8.6821,2020,3,8,32,6,3,Thursday,-0.8563873000677402,-3.272810564679085,0.0,0.0,1.3778176538037814,0.0,96.72718943532091
2020-08-07,3252.64990234375,3256.919921875,3220.050048828125,3240.52001953125,37015800.0,EURO_STOXX_50,^STOXX50E,Eurozone,Europe,Europe,EUR,50.1109,8.6821,2020,3,8,32,7,4,Friday,0.3783498335711233,-2.906843404432524,0.0,0.0,1.2991058185278879,0.0,97.09315659556748
2020-08-10,3259.7099609375,3276.610107421875,3239.25,3259.27001953125,26234200.0,EURO_STOXX_50,^STOXX50E,Eurozone,Europe,Europe,EUR,50.1109,8.6821,2020,3,8,33,10,0,Monday,0.21705559484477277,-2.6960972758304447,0.0,0.0,1.3043554344463608,0.0,97.30390272416956
2020-08-11,3332.1201171875,3349.760009765625,3269.909912109375,3269.909912109375,43225800.0,EURO_STOXX_50,^STOXX50E,Eurozone,Europe,Europe,EUR,50.1109,8.6821,2020,3,8,33,11,1,Tuesday,2.221368070095875,-0.5346194497585999,0.0,0.0,1.5020852449608313,0.0,99.4653805502414
2020-08-12,3363.179931640625,3377.43994140625,3321.4599609375,3327.8798828125,39366300.0,EURO_STOXX_50,^STOXX50E,Eurozone,Europe,Europe,EUR,50.1109,8.6821,2020,3,8,33,12,2,Wednesday,0.9321336974893013,0.3925308796861815,0.0,0.0,1.5223582271046237,0.0,100.39253087968618
2020-08-13,3342.85009765625,3368.070068359375,3336.570068359375,3358.090087890625,27817400.0,EURO_STOXX_50,^STOXX50E,Eurozone,Europe,Europe,EUR,50.1109,8.6821,2020,3,8,33,13,3,Thursday,-0.6044824956617068,-0.21432439643330747,0.0,0.0,1.160018740508223,0.0,99.78567560356669
2020-08-14,3305.050048828125,3339.330078125,3275.909912109375,3339.330078125,30330400.0,EURO_STOXX_50,^STOXX50E,Eurozone,Europe,Europe,EUR,50.1109,8.6821,2020,3,8,33,14,4,Friday,-1.1307730745876876,-1.3426739484538541,0.0,0.0,1.170761152782392,0.0,98.65732605154615
