Date,Close,High,Low,Open,Volume,Index_Name,Ticker,Country,Region,Continent,Currency,Latitude,Longitude,Year,Quarter,Month,Week,Day,Day_of_Week,Day_Name,Daily_Return,Cumulative_Return,MA_50,MA_200,Volatility_10D,Volatility_30D,Normalized_Value
2020-07-06,3179.719970703125,3182.590087890625,3155.2900390625,3155.2900390625,4759160000.0,S&P_500,^GSPC,United States,North America,North America,USD,40.7128,-74.006,2020,3,7,28,6,0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2020-07-07,3145.320068359375,3184.14990234375,3142.929931640625,3166.43994140625,4571330000.0,S&P_500,^GSPC,United States,North America,North America,USD,40.7128,-74.006,2020,3,7,28,7,1,Tuesday,-1.0818532028197159,-1.0818532028197159,0.0,0.0,0.0,0.0,98.91814679718028
2020-07-08,3169.93994140625,3171.800048828125,3136.530029296875,3153.070068359375,4937310000.0,S&P_500,^GSPC,United States,North America,North America,USD,40.7128,-74.006,2020,3,7,28,8,2,Wednesday,0.7827461915415501,-0.307575176021313,0.0,0.0,0.0,0.0,99.69242482397868
2020-07-09,3152.050048828125,3179.780029296875,3115.699951171875,3176.169921875,4843650000.0,S&P_500,^GSPC,United States,North America,North America,USD,40.7128,-74.006,2020,3,7,28,9,3,Thursday,-0.5643606159361103,-0.8701999587995557,0.0,0.0,0.0,0.0,99.12980004120044
2020-07-10,3185.0400390625,3186.820068359375,3136.219970703125,3152.469970703125,4524190000.0,S&P_500,^GSPC,United States,North America,North America,USD,40.7128,-74.006,2020,3,7,28,10,4,Friday,1.046620127324438,0.1673124806081061,0.0,0.0,0.0,0.0,100.1673124806081
2020-07-13,3155.219970703125,3235.320068359375,3149.429931640625,3205.080078125,4902440000.0,S&P_500,^GSPC,United States,North America,North America,USD,40.7128,-74.006,2020,3,7,29,13,0,Monday,-0.9362541127788226,-0.7705081021516014,0.0,0.0,0.0,0.0,99.2294918978484
2020-07-14,3197.52001953125,3200.949951171875,3127.659912109375,3141.110107421875,4507140000.0,S&P_500,^GSPC,United States,North America,North America,USD,40.7128,-74.006,2020,3,7,29,14,1,Tuesday,1.3406370782667931,0.5597992588067147,0.0,0.0,0.0,0.0,100.55979925880672
2020-07-15,3226.56005859375,3238.280029296875,3200.760009765625,3225.97998046875,4686830000.0,S&P_500,^GSPC,United States,North America,North America,USD,40.7128,-74.006,2020,3,7,29,15,2,Wednesday,0.9082050740923053,1.4730884581722226,0.0,0.0,0.0,0.0,101.47308845817223
2020-07-16,3215.570068359375,3220.389892578125,3198.590087890625,3208.360107421875,3972860000.0,S&P_500,^GSPC,United States,North America,North America,USD,40.7128,-74.006,2020,3,7,29,16,3,Thursday,-0.34061012455366413,1.127460845186401,0.0,0.0,0.0,0.0,101.1274608451864
2020-07-17,3224.72998046875,3233.52001953125,3205.64990234375,3224.2099609375,4012850000.0,S&P_500,^GSPC,United States,North America,North America,USD,40.7128,-74.006,2020,3,7,29,17,4,Friday,0.2848612194617406,1.4155337633606768,0.0,0.0,0.0,0.0,101.41553376336067
2020-07-20,3251.840087890625,3258.610107421875,3215.159912109375,3224.2900390625,3979340000.0,S&P_500,^GSPC,United States,North America,North America,USD,40.7128,-74.006,2020,3,7,30,20,0,Monday,0.84069387471426,2.2681279437180235,0.0,0.0,0.8869113238609673,0.0,102.26812794371803
2020-07-21,3257.300048828125,3277.2900390625,3247.77001953125,3268.52001953125,4556610000.0,S&P_500,^GSPC,United States,North America,North America,USD,40.7128,-74.006,2020,3,7,30,21,1,Tuesday,0.16790373419135474,2.439839949423117,0.0,0.0,0.7609234763392486,0.0,102.43983994942312
2020-07-22,3276.02001953125,3279.320068359375,3253.10009765625,3254.860107421875,4267160000.0,S&P_500,^GSPC,United States,North America,North America,USD,40.7128,-74.006,2020,3,7,30,22,2,Wednesday,0.5747082068739751,3.028570116721019,0.0,0.0,0.7506444638716582,0.0,103.02857011672101
2020-07-23,3235.659912109375,3279.989990234375,3222.659912109375,3271.639892578125,4296760000.0,S&P_500,^GSPC,United States,North America,North America,USD,40.7128,-74.006,2020,3,7,30,23,3,Thursday,-1.2319859824193036,1.7592725749959737,0.0,0.0,0.8608485795742441,0.0,101.75927257499598
2020-07-24,3215.6298828125,3227.260009765625,3200.050048828125,3218.580078125,3689410000.0,S&P_500,^GSPC,United States,North America,North America,USD,40.7128,-74.006,2020,3,7,30,24,4,Friday,-0.6190400054688405,1.1293419684826667,0.0,0.0,0.8540289418910588,0.0,101.12934196848266
2020-07-27,3239.409912109375,3241.429931640625,3214.25,3219.840087890625,3970310000.0,S&P_500,^GSPC,United States,North America,North America,USD,40.7128,-74.006,2020,3,7,31,27,0,Monday,0.7395138795039502,1.8772074885905932,0.0,0.0,0.7903776383358802,0.0,101.8772074885906
2020-07-28,3218.43994140625,3243.719970703125,3216.169921875,3234.27001953125,4053180000.0,S&P_500,^GSPC,United States,North America,North America,USD,40.7128,-74.006,2020,3,7,31,28,1,Tuesday,-0.6473392152297919,1.2177163731359242,0.0,0.0,0.738493438500625,0.0,101.21771637313593
