date,open,high,low,exchange_rate,volume,dividends,stock splits,base_currency,quote_currency,pair,year,month,monthly_pct_change,yoy_pct_change,quarterly_volatility,annual_volatility,significant_move,ma_12_month,quarter,year_quarter
2012-03-01 00:00:00+00:00,1572.300048828125,1576.800048828125,1560.0999755859375,1569.5999755859375,0,0.0,0.0,USD,TZS,USD/TZS,2012,3,0.012740612257200468,5.875209145763072,6.813494886361386,63.80205279027411,False,1589.5500081380208,1,2012-Q1
2012-04-01 00:00:00+01:00,1567.0,1573.199951171875,1557.0,1560.699951171875,0,0.0,0.0,USD,TZS,USD/TZS,2012,4,-0.567025009715616,4.892796932810128,5.081694098450117,56.27503523199829,False,1595.6166687011719,2,2012-Q2
2012-05-01 00:00:00+01:00,1560.4000244140625,1578.5999755859375,1548.800048828125,1574.5,0,0.0,0.0,USD,TZS,USD/TZS,2012,5,0.8842217761180216,3.8314412193700242,6.9959752892623435,51.10151382030041,False,1600.4583333333333,2,2012-Q2
2012-06-01 00:00:00+01:00,1562.699951171875,1578.800048828125,1539.0999755859375,1539.0999755859375,0,0.0,0.0,USD,TZS,USD/TZS,2012,6,-2.248334354656245,-3.7761815826234724,17.84265498502496,54.091612478333204,False,1595.4249979654949,2,2012-Q2
2012-07-01 00:00:00+01:00,1544.0,1578.800048828125,1544.0,1556.0,0,0.0,0.0,USD,TZS,USD/TZS,2012,7,1.0980459152842625,-0.8222336804972863,17.706037358821966,54.790358006888155,False,1594.3499959309895,3,2012-Q3
2012-08-01 00:00:00+01:00,1550.9000244140625,1555.300048828125,1535.0999755859375,1554.300048828125,0,0.0,0.0,USD,TZS,USD/TZS,2012,8,-0.10925136066034513,-2.838026112990244,9.305400633954447,55.942690060464905,False,1590.566670735677,3,2012-Q3
2012-09-01 00:00:00+01:00,1550.800048828125,1558.4000244140625,1530.699951171875,1558.4000244140625,0,0.0,0.0,USD,TZS,USD/TZS,2012,9,0.2637827611875032,-4.6908416804537945,2.059925200098696,54.7611906112348,False,1584.1750081380208,3,2012-Q3
2012-10-01 00:00:00+01:00,1553.5999755859375,1575.199951171875,1547.9000244140625,1561.5,0,0.0,0.0,USD,TZS,USD/TZS,2012,10,0.19892040152547086,-9.47301420959562,3.6115311922587243,32.294567174283365,False,1570.5583394368489,4,2012-Q4
2012-11-01 00:00:00+00:00,1572.0,1586.300048828125,1566.5999755859375,1581.300048828125,0,0.0,0.0,USD,TZS,USD/TZS,2012,11,1.2680146543788018,-5.140968876537189,12.423518693685143,12.338704997912938,False,1563.4166768391926,4,2012-Q4
2012-12-01 00:00:00+00:00,1578.0,1579.5999755859375,1554.800048828125,1554.800048828125,0,0.0,0.0,USD,TZS,USD/TZS,2012,12,-1.6758362854436548,-0.006429711516353631,13.779098176232388,12.345010505186801,False,1563.4083455403645,4,2012-Q4
2013-01-01 00:00:00+00:00,1558.300048828125,1599.800048828125,1558.300048828125,1591.0999755859375,0,0.0,0.0,USD,TZS,USD/TZS,2013,1,2.3347006443158014,0.6197385983182091,18.779302645381108,13.866579320089404,False,1564.2250061035156,1,2013-Q1
2013-02-01 00:00:00+00:00,1600.199951171875,1624.300048828125,1563.0999755859375,1600.199951171875,0,0.0,0.0,USD,TZS,USD/TZS,2013,2,0.5719298425975072,1.9625287548540538,24.019593984596238,17.32959933241756,False,1566.7916666666667,1,2013-Q1
2013-03-01 00:00:00+00:00,1600.0,1613.0,1576.9000244140625,1577.4000244140625,0,0.0,0.0,USD,TZS,USD/TZS,2013,3,-1.4248173636748018,0.49694501461834406,11.477041415640006,17.588854257163984,False,1567.441670735677,1,2013-Q1
2013-04-01 00:00:00+01:00,1577.4000244140625,1597.300048828125,1574.0,1587.0,0,0.0,0.0,USD,TZS,USD/TZS,2013,4,0.6085948673357988,1.685144464083388,11.447233307310247,18.296751198079214,False,1569.6333414713542,2,2013-Q2
2013-05-01 00:00:00+01:00,1579.0999755859375,1596.5999755859375,1579.0999755859375,1587.9000244140625,0,0.0,0.0,USD,TZS,USD/TZS,2013,5,0.05671231342547767,0.8510653803786905,5.819787728035726,19.015558464979076,False,1570.7500101725261,2,2013-Q2
2013-06-01 00:00:00+01:00,1596.0999755859375,1612.0999755859375,1578.0999755859375,1600.800048828125,0,0.0,0.0,USD,TZS,USD/TZS,2013,6,0.8123952525803668,4.008841155279619,7.720773077525072,17.993798549016645,False,1575.8916829427083,2,2013-Q2
2013-07-01 00:00:00+01:00,1600.4000244140625,1600.4000244140625,1573.0,1583.0,0,0.0,0.0,USD,TZS,USD/TZS,2013,7,-1.111947044301731,1.735218508997427,9.194768507375253,16.937435057352236,False,1578.1416829427083,3,2013-Q3
2013-08-01 00:00:00+01:00,1578.800048828125,1584.5999755859375,1572.5,1581.4000244140625,0,0.0,0.0,USD,TZS,USD/TZS,2013,8,-0.1010723680314296,1.7435485256768635,10.768492678684712,15.185628128923092,False,1580.4000142415364,3,2013-Q3
2013-09-01 00:00:00+01:00,1578.0999755859375,1580.0999755859375,1567.5999755859375,1571.9000244140625,0,0.0,0.0,USD,TZS,USD/TZS,2013,9,-0.6007335179800566,0.8662730870448998,6.000269159016513,13.84885651015518,False,1581.5250142415364,3,2013-Q3
2013-10-01 00:00:00+01:00,1569.0999755859375,1582.5999755859375,1567.800048828125,1573.9000244140625,0,0.0,0.0,USD,TZS,USD/TZS,2013,10,0.12723455492951175,0.7941097927673724,5.008326400436606,12.62762118148426,False,1582.558349609375,4,2013-Q4
2013-11-01 00:00:00+00:00,1567.9000244140625,1584.4000244140625,1566.0,1576.199951171875,0,0.0,0.0,USD,TZS,USD/TZS,2013,11,0.1461291519242902,-0.3225256117603714,2.151706036835021,12.758965869177041,False,1582.1333414713542,4,2013-Q4
