date,open,high,low,exchange_rate,volume,dividends,stock splits,base_currency,quote_currency,pair,year,month,monthly_pct_change,yoy_pct_change,quarterly_volatility,annual_volatility,significant_move,ma_12_month,quarter,year_quarter
2011-05-01 00:00:00+01:00,7.659299850463867,8.042799949645996,7.456099987030029,7.840000152587891,0,0.0,0.0,USD,MAD,USD/MAD,2011,5,5.060036919352329,-12.051420936544277,0.2518874550201943,0.3866300978257636,True,8.223008553187052,2,2011-Q2
2011-06-01 00:00:00+01:00,7.8225998878479,7.992000102996826,7.5081000328063965,7.5802001953125,0,0.0,0.0,USD,MAD,USD/MAD,2011,6,-3.3137749007521866,-14.899013177864063,0.19319886952488793,0.3621266489162295,True,8.112416903177897,2,2011-Q2
2011-07-01 00:00:00+01:00,7.575399875640869,8.113401412963867,7.564300060272217,7.615799903869629,0,0.0,0.0,USD,MAD,USD/MAD,2011,7,0.46964074351418805,-10.455028790199394,0.14084809108573704,0.3654523875763711,False,8.03831688563029,3,2011-Q3
2011-08-01 00:00:00+01:00,7.835100173950195,7.993199825286865,7.563199996948242,7.843100070953369,0,0.0,0.0,USD,MAD,USD/MAD,2011,8,2.9845869108016787,-8.906041069828808,0.14262365968849158,0.32072530662134036,False,7.974416772524516,3,2011-Q3
2011-09-01 00:00:00+01:00,7.857500076293945,8.349200248718262,7.6992998123168945,8.305000305175781,0,0.0,0.0,USD,MAD,USD/MAD,2011,9,5.889255907023827,1.9481234814033854,0.35119187193792295,0.3315466041222671,True,7.9876417716344195,3,2011-Q3
2011-10-01 00:00:00+01:00,8.3681001663208,8.453200340270996,7.847099781036377,8.065099716186523,0,0.0,0.0,USD,MAD,USD/MAD,2011,10,-2.8886282983005884,-0.24613879859683996,0.23100792246723056,0.33106477764518455,False,7.985983411471049,4,2011-Q4
2011-11-01 00:00:00+00:00,7.948599815368652,8.422401428222656,7.902599811553955,8.300700187683105,0,0.0,0.0,USD,MAD,USD/MAD,2011,11,2.921234451989929,-2.7474450284173724,0.13728217035073703,0.3012802827027748,False,7.966441750526428,4,2011-Q4
2011-12-01 00:00:00+00:00,8.041500091552734,8.614700317382812,8.041500091552734,8.351699829101562,0,0.0,0.0,USD,MAD,USD/MAD,2011,12,0.6144016801634677,0.3207209663441679,0.15288785122715107,0.3042529441454271,False,7.968666752179463,4,2011-Q4
2012-01-01 00:00:00+00:00,8.571999549865723,8.73859977722168,8.206500053405762,8.479999542236328,0,0.0,0.0,USD,MAD,USD/MAD,2012,1,1.5362107805611425,3.667472198879085,0.09238509832802458,0.3340614782756692,False,7.993666688601176,1,2012-Q1
2012-02-01 00:00:00+00:00,8.479999542236328,8.54889965057373,8.09000015258789,8.3572998046875,0,0.0,0.0,USD,MAD,USD/MAD,2012,2,-1.4469309454286816,2.669526439799186,0.0725113803844765,0.348300858353766,False,8.011774977048239,1,2012-Q1
