date,open,high,low,exchange_rate,volume,dividends,stock splits,base_currency,quote_currency,pair,year,month,monthly_pct_change,yoy_pct_change,quarterly_volatility,annual_volatility,significant_move,ma_12_month,quarter,year_quarter
2011-05-01 00:00:00+01:00,6.547699928283691,7.069200038909912,6.5229997634887695,6.923799991607666,0,0.0,0.0,USD,ZAR,USD/ZAR,2011,5,4.9378590416469414,-9.573187512132197,0.1666757454954243,0.30221298039219674,True,7.0455249945322675,2,2011-Q2
2011-06-01 00:00:00+01:00,6.799799919128418,6.934000015258789,6.6519999504089355,6.7779998779296875,0,0.0,0.0,USD,ZAR,USD/ZAR,2011,6,-2.1057817073673823,-11.603218142510984,0.1631988631335342,0.2380152576453349,False,6.971383333206177,2,2011-Q2
2011-07-01 00:00:00+01:00,6.75600004196167,6.997300148010254,6.60699987411499,6.714399814605713,0,0.0,0.0,USD,ZAR,USD/ZAR,2011,7,-0.9383308419799063,-7.866684245634891,0.10735538748457277,0.22598443896220105,False,6.923608303070068,3,2011-Q3
2011-08-01 00:00:00+01:00,6.685100078582764,7.496600151062012,6.630000114440918,7.070000171661377,0,0.0,0.0,USD,ZAR,USD/ZAR,2011,8,5.296085530714634,-3.6193797340008493,0.18963155219720348,0.19250985046086175,True,6.901483337084453,3,2011-Q3
2011-09-01 00:00:00+01:00,6.980999946594238,8.414090156555176,6.945700168609619,7.9770002365112305,0,0.0,0.0,USD,ZAR,USD/ZAR,2011,9,12.82885491976895,14.710961186182136,0.6510581844161788,0.36611328081284505,True,6.986733357111613,3,2011-Q3
2011-10-01 00:00:00+01:00,8.104999542236328,8.344300270080566,7.671000003814697,7.704999923706055,0,0.0,0.0,USD,ZAR,USD/ZAR,2011,10,-3.4098070043951267,9.074175852734534,0.4654492405015027,0.4210511654805511,True,7.040150006612142,4,2011-Q4
2011-11-01 00:00:00+00:00,7.933000087738037,8.598799705505371,7.771999835968018,8.312999725341797,0,0.0,0.0,USD,ZAR,USD/ZAR,2011,11,7.890977386840747,16.749055972381434,0.30456077265728587,0.559651414066219,True,7.139533321062724,4,2011-Q4
2011-12-01 00:00:00+00:00,8.119799613952637,8.446599960327148,7.932000160217285,8.154000282287598,0,0.0,0.0,USD,ZAR,USD/ZAR,2011,12,-1.912660270750366,23.127574896608106,0.315316217916502,0.6038918903315617,False,7.26716669400533,4,2011-Q4
2012-01-01 00:00:00+00:00,8.068400382995605,8.230799674987793,7.741099834442139,7.828199863433838,0,0.0,0.0,USD,ZAR,USD/ZAR,2012,1,-3.9955899874258627,9.318657384693152,0.2471361439648219,0.6236183117416094,True,7.3227750062942505,1,2012-Q1
2012-02-01 00:00:00+00:00,7.828199863433838,7.877799987792969,7.400000095367432,7.481299877166748,0,0.0,0.0,USD,ZAR,USD/ZAR,2012,2,-4.431414531040378,7.0301400181719265,0.3364053478684978,0.6158585592424681,True,7.363724986712138,1,2012-Q1
