date,open,high,low,exchange_rate,volume,dividends,stock splits,base_currency,quote_currency,pair,year,month,monthly_pct_change,yoy_pct_change,quarterly_volatility,annual_volatility,significant_move,ma_12_month,quarter,year_quarter
2011-05-01 00:00:00+01:00,1.4880000352859497,1.521399974822998,1.485200047492981,1.485700011253357,0,0.0,0.0,USD,GHS,USD/GHS,2011,5,-0.2885904869707412,5.398694008803018,0.020120403509347073,0.043505157356890325,False,1.4621166586875916,2,2011-Q2
2011-06-01 00:00:00+01:00,1.4859999418258667,1.5184999704360962,1.4752999544143677,1.5149999856948853,0,0.0,0.0,USD,GHS,USD/GHS,2011,6,1.9721326122095428,7.0671396846471835,0.01582180613066968,0.04323615417594621,False,1.4704499940077465,2,2011-Q2
2011-07-01 00:00:00+01:00,1.4931000471115112,152.0,1.4800000190734863,1.5049999952316284,0,0.0,0.0,USD,GHS,USD/GHS,2011,7,-0.6600653833452097,5.985918360271136,0.01489394559936432,0.04113108511760488,False,1.477533330519994,3,2011-Q3
2011-08-01 00:00:00+01:00,1.4952000379562378,1.5269999504089355,1.482100009918213,1.5109000205993652,0,0.0,0.0,USD,GHS,USD/GHS,2011,8,0.39202826487907405,6.868016648490438,0.005026924546705295,0.036773416012911044,False,1.485624998807907,3,2011-Q3
2011-09-01 00:00:00+01:00,1.5111000537872314,1.587499976158142,1.5104999542236328,1.5688999891281128,0,0.0,0.0,USD,GHS,USD/GHS,2011,9,3.8387694578056353,10.291738021142582,0.03531292461372169,0.03818496412382548,True,1.4978249967098236,3,2011-Q3
2011-10-01 00:00:00+01:00,1.5829999446868896,1.628999948501587,1.5720000267028809,1.580899953842163,0,0.0,0.0,USD,GHS,USD/GHS,2011,10,0.7648648605523389,10.940351350361045,0.03743435622631142,0.037672713630514804,False,1.5108166635036469,4,2011-Q4
2011-11-01 00:00:00+00:00,1.6054999828338623,1.6252000331878662,1.5794999599456787,1.6238000392913818,0,0.0,0.0,USD,GHS,USD/GHS,2011,11,2.713649611093727,11.909032876624547,0.028862986657130513,0.04503579589894168,False,1.525216668844223,4,2011-Q4
2011-12-01 00:00:00+00:00,1.629699945449829,1.6629999876022339,1.6086000204086304,1.6160000562667847,0,0.0,0.0,USD,GHS,USD/GHS,2011,12,-0.48035366645273747,9.931974477210503,0.022851966570929156,0.04836120167470608,False,1.5373833378156025,4,2011-Q4
2012-01-01 00:00:00+00:00,1.6204999685287476,1.7450000047683716,1.6131000518798828,1.62090003490448,0,0.0,0.0,USD,GHS,USD/GHS,2012,1,0.30321648929982903,5.60297658980804,0.003942493950067167,0.054002862743530125,False,1.5445500115553539,1,2012-Q1
2012-02-01 00:00:00+00:00,1.7000000476837158,1.7050000429153442,1.6562999486923218,1.7000000476837158,0,0.0,0.0,USD,GHS,USD/GHS,2012,2,4.880005618847272,13.712377408795117,0.04714661594496047,0.06761308829023442,True,1.5616333484649658,1,2012-Q1
2012-03-01 00:00:00+00:00,1.6818000078201294,1.7799999713897705,1.6818000078201294,1.7568000555038452,0,0.0,0.0,USD,GHS,USD/GHS,2012,3,3.3411768368783568,15.389163316017918,0.06825426544540385,0.08648212961580974,True,1.581158349911372,1,2012-Q1
2012-04-01 00:00:00+01:00,1.757200002670288,1.850000023841858,1.753999948501587,1.8319000005722046,0,0.0,0.0,USD,GHS,USD/GHS,2012,4,4.2748145887791855,22.946307976317513,0.06616121750394119,0.10748825652790729,True,1.6096500158309937,2,2012-Q2
2012-05-01 00:00:00+01:00,1.8530000448226929,1.902500033378601,1.8307000398635864,1.8818999528884888,0,0.0,0.0,USD,GHS,USD/GHS,2012,5,2.7294040231817362,26.66755998075898,0.06296822122646413,0.1253236549242177,False,1.6426666776339214,2,2012-Q2
2012-06-01 00:00:00+01:00,1.8727999925613403,1.9424999952316284,1.8565000295639038,1.910599946975708,0,0.0,0.0,USD,GHS,USD/GHS,2012,6,1.52505419021709,26.112208911960664,0.039827474721502096,0.13987463384574095,False,1.6756333410739899,2,2012-Q2
2012-07-01 00:00:00+01:00,1.916700005531311,1.9665000438690186,1.9157999753952026,1.9322999715805054,0,0.0,0.0,USD,GHS,USD/GHS,2012,7,1.135770187743712,28.392025096525852,0.02528089730940066,0.14670955427817578,False,1.7112416724363964,3,2012-Q3
2012-08-01 00:00:00+01:00,1.9342000484466553,1.965000033378601,1.909600019454956,1.9157999753952026,0,0.0,0.0,USD,GHS,USD/GHS,2012,8,-0.8539044883288383,26.79859350555942,0.01132976343918452,0.14295770211922568,False,1.7449833353360493,3,2012-Q3
2012-09-01 00:00:00+01:00,1.9133000373840332,1.9199999570846558,1.8617000579833984,1.8874000310897827,0,0.0,0.0,USD,GHS,USD/GHS,2012,9,-1.4824065492307636,20.300850542976324,0.022711272409445815,0.1367245398948792,False,1.771525005499522,3,2012-Q3
2012-10-01 00:00:00+01:00,1.8904999494552612,1.8975000381469727,1.8522000312805176,1.8574999570846558,0,0.0,0.0,USD,GHS,USD/GHS,2012,10,-1.584193785769028,17.496363547247483,0.029153225656500612,0.12442878566960852,False,1.7945750057697296,4,2012-Q4
2012-11-01 00:00:00+00:00,1.868899941444397,1.906000018119812,1.8557000160217285,1.889299988746643,0,0.0,0.0,USD,GHS,USD/GHS,2012,11,1.7119802097814052,16.35053227188763,0.017836602247033515,0.11451172933024946,False,1.816700001557668,4,2012-Q4
2012-12-01 00:00:00+00:00,1.8846999406814575,1.902500033378601,1.8621000051498413,1.8782000541687012,0,0.0,0.0,USD,GHS,USD/GHS,2012,12,-0.587515727732868,16.22524682998092,0.016139726250398688,0.09630208919631737,False,1.8385500013828278,4,2012-Q4
2013-01-01 00:00:00+00:00,1.8837000131607056,1.909999966621399,1.8646999597549438,1.8808000087738037,0,0.0,0.0,USD,GHS,USD/GHS,2013,1,0.13842799116803306,16.03429997363408,0.005805428079562176,0.06795691933089418,False,1.8602083325386047,1,2013-Q1
2013-02-01 00:00:00+00:00,1.88510000705719,1.9170000553131104,1.8736000061035156,1.8940000534057617,0,0.0,0.0,USD,GHS,USD/GHS,2013,2,0.7018313786888886,11.4117647223819,0.008471923415271457,0.04586385393856155,False,1.8763749996821086,1,2013-Q1
2013-03-01 00:00:00+00:00,1.8996000289916992,1.940000057220459,1.892300009727478,1.9160000085830688,0,0.0,0.0,USD,GHS,USD/GHS,2013,3,1.16156043067408,9.061927826133044,0.01778238450762169,0.027466253750362452,False,1.8896416624387105,1,2013-Q1
2013-04-01 00:00:00+01:00,1.9355000257492065,1.9700000286102295,1.9063999652862549,1.9536999464035034,0,0.0,0.0,USD,GHS,USD/GHS,2013,4,1.967637664485955,6.648831584325232,0.030192053489314863,0.026682376503985517,False,1.899791657924652,2,2013-Q2
2013-05-01 00:00:00+01:00,1.9555000066757202,1.9950000047683716,1.9337999820709229,1.9668999910354614,0,0.0,0.0,USD,GHS,USD/GHS,2013,5,0.6756433942815887,4.5167139739021644,0.026414436405130522,0.03221063173573456,False,1.9068749944369,2,2013-Q2
2013-06-01 00:00:00+01:00,1.9950000047683716,2.0399999618530273,1.9773000478744507,2.010999917984009,0,0.0,0.0,USD,GHS,USD/GHS,2013,6,2.242103164855447,5.254892379078324,0.030006475629657893,0.04410821851788409,False,1.9152416586875916,2,2013-Q2
2013-07-01 00:00:00+01:00,2.010499954223633,2.0899999141693115,1.9945000410079956,2.0899999141693115,0,0.0,0.0,USD,GHS,USD/GHS,2013,7,3.928393804436303,8.161255752636443,0.06236905486658255,0.0671348079646272,True,1.928383320569992,3,2013-Q3
2013-08-01 00:00:00+01:00,2.060499906539917,2.1500000953674316,2.0485999584198,2.111599922180176,0,0.0,0.0,USD,GHS,USD/GHS,2013,8,1.0334932487042314,10.220270868548397,0.05295897875969014,0.08516993055488763,False,1.9446999828020732,3,2013-Q3
2013-09-01 00:00:00+01:00,2.135999917984009,2.180000066757202,2.1354000568389893,2.1586999893188477,0,0.0,0.0,USD,GHS,USD/GHS,2013,9,2.2305393480997138,14.374269034658038,0.03512994211041948,0.10276724237382523,False,1.9673083126544952,3,2013-Q3
2013-10-01 00:00:00+01:00,2.161600112915039,2.1965999603271484,2.158600091934204,2.1965999603271484,0,0.0,0.0,USD,GHS,USD/GHS,2013,10,1.755684958346615,18.255720650174865,0.042582920308272404,0.1156430836980852,False,1.9955666462580364,4,2013-Q4
2013-11-01 00:00:00+00:00,2.2065999507904053,2.2774999141693115,2.2065999507904053,2.259399890899658,0,0.0,0.0,USD,GHS,USD/GHS,2013,11,2.8589607441837916,19.589260803337982,0.05086044511000477,0.13280451613381428,False,2.0264083047707877,4,2013-Q4
2013-12-01 00:00:00+00:00,2.259399890899658,2.3671998977661133,2.254300117492676,2.365000009536743,0,0.0,0.0,USD,GHS,USD/GHS,2013,12,4.673812681961165,25.91842941797282,0.08510169691793486,0.15577905152621924,True,2.0669749677181244,4,2013-Q4
2014-01-01 00:00:00+00:00,2.3508999347686768,2.4523000717163086,2.309799909591675,2.369999885559082,0,0.0,0.0,USD,GHS,USD/GHS,2014,1,0.21141124744934459,26.010201749425477,0.06246164507795917,0.16628512863202638,False,2.1077416241168976,1,2014-Q1
2014-02-01 00:00:00+00:00,2.372299909591675,2.555000066757202,2.369999885559082,2.555000066757202,0,0.0,0.0,USD,GHS,USD/GHS,2014,2,7.805915195412716,34.89968293099255,0.1082821065145374,0.19589021849091792,True,2.162824958562851,1,2014-Q1
2014-03-01 00:00:00+00:00,2.5380001068115234,2.690000057220459,2.510999917984009,2.670599937438965,0,0.0,0.0,USD,GHS,USD/GHS,2014,3,4.524456659935883,39.38412972210485,0.15162936629336557,0.22794813476254444,True,2.225708285967509,1,2014-Q1
2014-04-01 00:00:00+01:00,2.666599988937378,2.8299999237060547,2.6659998893737793,2.819999933242798,0,0.0,0.0,USD,GHS,USD/GHS,2014,4,5.594248457412299,44.34150640347998,0.13285870821114748,0.2676867674004989,True,2.2978999515374503,2,2014-Q2
2014-05-01 00:00:00+01:00,2.803800106048584,2.9925999641418457,2.8004000186920166,2.990000009536743,0,0.0,0.0,USD,GHS,USD/GHS,2014,5,6.028371642493524,52.01586370248938,0.15981071654835832,0.31194870969684835,True,2.383158286412557,2,2014-Q2
2014-06-01 00:00:00+01:00,2.9830000400543213,3.390000104904175,2.9463999271392822,3.390000104904175,0,0.0,0.0,USD,GHS,USD/GHS,2014,6,13.377929568281367,68.57286142023263,0.2926318215573682,0.4030779805306235,True,2.4980749686559043,2,2014-Q2
2014-07-01 00:00:00+01:00,3.2065999507904053,3.700000047683716,3.0804998874664307,3.700000047683716,0,0.0,0.0,USD,GHS,USD/GHS,2014,7,9.14454080196272,77.03350237477463,0.3559494568488564,0.5089454979408788,True,2.632241646448771,3,2014-Q3
